date,bist100_close,return_bist,return_bist_lag1,abs_return_bist,real_return_bist,goldstein_a1,event_count_a1,event_count_a1_c,tone_a1,source_count_a1,mentions_a1,articles_a1,goldstein_a2,event_count_a2,event_count_a2_c,tone_a2,source_count_a2,mentions_a2,articles_a2,vix_close,return_vix,usdtry_close,return_usdtry,cpi_daily_interp,daily_inflation_log
2022-01-03,1926.699951171875,0.036469532430659035,-0.003224595773880215,0.036469532430659035,0.03492200052492762,0.1409366684406599,1563,-271.6293622141998,-1.7544321164315095,1642,9395,9045,1.4920048771990946,1070,-245.61552346570397,-1.1520145688271406,1110,5741,5478,16.600000381469727,-0.03666874078209838,13.356599807739258,0.004961159553922456,24.050977741935483,0.0015475319057314193
2022-01-04,1963.5999755859373,0.018970841206744516,0.036469532430659035,0.018970841206744516,0.017425700456100094,0.3932779860739154,677,-1157.6293622141998,-1.8030616090930052,713,3734,3574,1.2787303058387398,416,-899.615523465704,-1.485492463350455,432,2158,2125,16.90999984741211,0.018502435544357602,13.061699867248535,-0.022326356640778484,24.088168612903225,0.0015451407506444225
2022-01-05,2005.300048828125,0.0210141890819442,0.018970841206744516,0.0210141890819442,0.019471432108441145,0.5144294534644409,779,-1055.6293622141998,-1.6742916648415807,823,4373,4230,0.8266002844950213,547,-768.615523465704,-1.5952742750691074,558,2812,2664,19.729999542236328,0.1542351429461621,13.411499977111816,0.02642827248775118,24.12535948387097,0.0015427569735030559
2022-01-06,2007.5999755859373,0.0011462667874344652,0.0210141890819442,0.0011462667874344652,-0.00039411375277762883,1.2586183465458665,812,-1022.6293622141998,-1.626930706456775,861,4415,4307,1.7635069556777745,611,-704.615523465704,-1.1393108310298914,647,3091,3032,19.61000061035156,-0.006100625500360934,13.687999725341797,0.020406970369535697,24.16255035483871,0.001540380540212094
2022-01-07,2033.300048828125,0.012720146310563164,0.0011462667874344652,0.012720146310563164,0.011182134893676055,0.7128211284513808,708,-1126.6293622141998,-1.1726245399886386,766,4165,4098,1.2248968363136177,436,-879.615523465704,-1.3032213577063056,455,2181,2147,18.76000022888184,-0.04431271555415718,13.782099723815918,0.006851112186039775,24.199741225806452,0.001538011416887109
2022-01-10,2045.199951171875,0.005835447400823764,0.012720146310563164,0.005835447400823764,0.0043044998298511885,0.7970627267097231,1868,33.37063778580023,-1.747313339841885,2012,11303,10952,1.395996568487275,1278,-37.61552346570397,-1.7300704864924494,1367,6994,6826,19.399999618530277,0.03354609062729154,13.749349594116213,-0.0023791079626120115,24.311313838709676,0.001530947570972575
2022-01-11,2046.0,0.000391107180226689,0.005835447400823764,0.000391107180226689,-0.0011375001725759302,0.8901622718052736,790,-1044.6293622141998,-1.1913689776064318,840,4930,4800,1.7207339449541288,484,-831.615523465704,-1.2273798030736145,502,2725,2654,18.40999984741211,-0.052379059449223685,13.809000015258787,0.004329033860502564,24.34850470967742,0.0015286073528026191
2022-01-12,2064.199951171875,0.008856050965515689,0.000391107180226689,0.008856050965515689,0.0073297766872508965,0.6614852809991082,753,-1081.6293622141998,-1.7925843352460122,789,4484,4367,1.0189521800281294,537,-778.615523465704,-1.7784139403642063,565,2844,2759,17.6200008392334,-0.04385931881904721,13.760499954223633,-0.003518388880533151,24.385695580645162,0.0015262742782647927
2022-01-13,2070.699951171875,0.0031439722883993284,0.008856050965515689,0.0031439722883993284,0.0016200239736996846,0.8200037993920972,918,-916.6293622141998,-1.3857056224772044,988,5264,5134,0.95362765229295,531,-784.615523465704,-1.4755510198731456,549,2922,2848,20.309999465942383,0.1420786811593658,13.243399620056152,-0.038302879291879706,24.422886451612904,0.0015239483146996437
2022-01-14,2072.89990234375,0.001061855129046152,0.0031439722883993284,0.001061855129046152,-0.0004597743006006475,1.2978913457314396,1239,-595.6293622141998,-0.1793595651165836,1312,6829,6629,2.0952526799387448,895,-420.615523465704,0.3313492953392124,929,4571,4437,19.190000534057617,-0.056724011447385425,13.5826997756958,0.025297621215123467,24.460077322580645,0.0015216294296467995
2022-01-18,1979.800048828125,-0.05215664394802789,0.006203952202362184,0.05215664394802789,-0.05366906798023922,1.2938818249813016,1267,-567.6293622141998,-1.555350672866973,1325,6685,6483,1.6335526315789477,972,-343.615523465704,-1.6482238330610186,1004,4712,4485,22.790000915527344,0.17193254558031584,13.450599670410156,0.0012959351556025218,24.608840806451614,0.0015124240322113292
2022-01-19,2042.0999755859373,0.030982824017777386,-0.05215664394802789,0.030982824017777386,0.029472683958119,1.4262462773533602,1411,-423.6293622141998,-1.380177060667546,1509,7723,7568,1.846868649547386,1034,-281.615523465704,-0.9940099103109059,1094,5413,5288,23.850000381469727,0.04546234989896832,13.527700424194336,0.005715776266193858,24.646031677419355,0.0015101400596583873
2022-01-20,2014.199951171875,-0.013756608194545272,0.030982824017777386,0.013756608194545272,-0.015264471169488605,1.271701315231226,1306,-528.6293622141998,-0.5440894625308433,1360,7071,6820,1.9533394327538884,881,-434.615523465704,-0.2175352354630543,906,4372,4292,25.59000015258789,0.07041742280560326,13.42360019683838,-0.007725099914084966,24.683222548387096,0.0015078629749433338
2022-01-21,2011.199951171875,-0.001490535414221711,-0.013756608194545272,0.001490535414221711,-0.0029961281611770745,1.5689962476547845,1207,-627.6293622141998,-1.060701129595527,1288,6396,6232,1.7462555066079295,825,-490.615523465704,-0.8838211287952309,872,3859,3795,28.850000381469727,0.11990835004213829,13.354999542236328,-0.005123554281327068,24.720413419354838,0.0015055927469553635
2022-01-24,1910.300048828125,-0.05147121122782323,-0.001490535414221711,0.05147121122782323,-0.0529700341228661,0.19784482758620686,2366,531.3706377858002,-1.8969278047687863,2466,12992,12647,0.9145844155844155,1454,138.38447653429603,-1.8207916803040316,1523,7700,7393,29.899999618530277,0.035748461461826586,13.434650421142578,0.005946409431863182,24.831986032258065,0.0014988228950428718
2022-01-25,1945.0999755859373,0.018053053731019973,-0.05147121122782323,0.018053053731019973,0.0165564739444447,0.0339928640934155,950,-884.6293622141998,-1.95678575821062,1101,6166,5869,1.135675675675676,603,-712.615523465704,-2.2647055073611524,714,3515,3420,31.15999984741211,0.04127674846717597,13.434760093688965,8.163375696550367e-06,24.869176903225807,0.0014965797865752718
2022-01-26,1951.199951171875,0.003131165815971501,0.018053053731019973,0.003131165815971501,0.0016368224339128054,1.0827553889409558,984,-850.6293622141998,-1.3886949580023478,1036,5335,5206,1.5854746930218626,662,-653.615523465704,-1.3349749711935102,707,3339,3319,31.959999084472656,0.0253498761464045,13.476900100708008,0.0031317310902527875,24.906367774193548,0.0014943433820586954
2022-01-27,1997.699951171875,0.0235519514654691,0.003131165815971501,0.0235519514654691,0.022059837813985125,1.36931485953985,1504,-330.6293622141998,-0.8869831068103268,1577,7867,7640,2.0746233148295,980,-335.615523465704,-0.6255313293539573,1033,5044,4796,30.489999771118164,-0.047086338758656796,13.577099800109863,0.007407419082628245,24.94355864516129,0.0014921136514839755
2022-01-28,1983.199951171875,-0.007284817242412521,0.0235519514654691,0.007284817242412521,-0.00877470780743343,1.0252913328477786,977,-857.6293622141998,-1.21710013584979,1055,5492,5293,1.9735883424408018,673,-642.615523465704,-0.9694059265935808,711,3294,3202,27.65999984741211,-0.09741143277332177,13.617600440979004,0.0029785708577898607,24.98074951612903,0.0014898905650209098
2022-01-31,2003.199951171875,0.010034200430614152,-0.007284817242412521,0.010034200430614152,0.00855093955596191,0.6822370438515791,2292,457.3706377858002,-1.1330300123763564,2378,13044,12625,1.5798418442568019,1487,171.38447653429603,-0.978792759613944,1529,7461,7341,24.82999992370605,-0.10793472427263467,13.482049942016602,-0.010003939351424742,25.092322129032258,0.001483260874652242
2022-02-01,2015.4000244140625,0.006071821429340584,0.010034200430614152,0.006071821429340584,0.004590757359478153,1.1677442023893183,1119,-715.6293622141998,-1.0382808524792886,1163,5692,5585,2.0526558891454965,821,-494.615523465704,-0.7687530592569524,851,3897,3822,21.959999084472656,-0.12283002149677473,13.29580020904541,-0.01391095516746027,25.129513,0.0014810640698624305
2022-02-02,2002.199951171875,-0.006571147361910864,0.006071821429340584,0.006571147361910864,-0.00852075580227775,-0.0932713906473351,1790,-44.62936221419977,-2.4123895184105164,1922,9794,9576,1.1205300179944382,1161,-154.61552346570397,-1.9343802884296948,1303,6113,5961,22.09000015258789,0.005902449388932326,13.350179672241213,0.0040816317458464875,25.1785535,0.001949608440366886
2022-02-03,1957.9000244140625,-0.022374068865404693,-0.006571147361910864,0.022374068865404693,-0.02431988372749383,1.7380900184969512,2898,1063.3706377858002,-1.1640381715089738,3072,14597,14278,2.2695436608317308,2137,821.384476534296,-0.8765328471587401,2252,9883,9734,24.350000381469727,0.09740684085512573,13.46560001373291,0.008608442910401103,25.227594,0.001945814862089137
2022-02-04,1943.800048828125,-0.007227637543439283,-0.022374068865404693,0.007227637543439283,-0.009169673561791176,1.8391442451420028,2097,262.3706377858002,-1.197294281354268,2257,10704,10323,2.4167139575733008,1514,198.38447653429603,-0.9952299727482834,1589,7401,7177,23.21999931335449,-0.047517918496258305,13.566200256347656,0.00744313778952909,25.2766345,0.0019420360183518936
2022-02-07,1997.5999755859373,0.027301602554563525,-0.007227637543439283,0.027301602554563525,0.025370815513658353,0.787599787120809,2685,850.3706377858002,-1.5377259074738614,2927,15032,14660,1.9102343059239615,1776,460.384476534296,-1.0439585502315991,1858,9048,8912,22.86000061035156,-0.015625261632240678,13.556659698486328,-0.0007035068035377884,25.423756,0.0019307870409051718
2022-02-08,2007.0999755859373,0.004744434257731584,0.027301602554563525,0.004744434257731584,0.0028173679725902795,1.0294427454977917,1177,-657.6293622141998,-1.5808413094156335,1217,5886,5774,1.2566195223742178,899,-416.615523465704,-1.365285264503745,918,4313,4257,21.440000534057617,-0.06413032395420283,13.570369720458984,0.0010108016567710704,25.4727965,0.0019270662851413043
2022-02-09,2042.9000244140625,0.017679496942699165,0.004744434257731584,0.017679496942699165,0.015756137100608796,0.5608848080133557,1081,-753.6293622141998,-1.144769202394334,1125,5990,5736,0.5991106460894584,742,-573.615523465704,-1.3818697335336183,787,3823,3736,19.959999084472656,-0.07152813609679119,13.577210426330566,0.0005039643297397515,25.521836999999998,0.0019233598420903685
2022-02-10,2038.699951171875,-0.0020580530918217674,0.017679496942699165,0.0020580530918217674,-0.003977720721147986,0.7901871706341996,1028,-806.6293622141998,-1.7515621847341174,1077,5503,5365,0.974759674636431,788,-527.615523465704,-1.816719817808212,824,4057,4005,23.90999984741211,0.18056655007325953,13.539199829101562,-0.0028035143123234002,25.570877499999998,0.0019196676293262186
2022-02-11,2051.10009765625,0.006063956347029243,-0.0020580530918217674,0.006063956347029243,0.004147966781976525,-0.183308088458043,1258,-576.6293622141998,-1.950218336623097,1328,6602,6432,0.7388468116296116,800,-515.615523465704,-1.991703560581199,854,4093,3964,27.36000061035156,0.1347853399740475,13.496100425720217,-0.0031883825581151145,25.619918,0.0019159895650527185
2022-02-14,2001.9000244140625,-0.02427954042638823,0.006063956347029243,0.02427954042638823,-0.026184579880962292,0.9018957345971567,2361,526.3706377858002,-0.923996436441792,2503,13926,13378,1.463906339234723,1708,392.384476534296,-0.9715650396908849,1778,8755,8497,28.32999992370605,0.034839196086860244,13.505419731140137,0.000690280083182345,25.7670395,0.0019050394545740638
2022-02-15,2038.199951171875,0.0179702996649835,-0.02427954042638823,0.0179702996649835,0.01606888248624804,0.9136321483771253,1267,-567.6293622141998,-0.6404428884732495,1318,6470,6293,1.4518728487548085,1008,-307.615523465704,-0.5670954730227602,1044,4939,4893,25.700000762939453,-0.09743028956184699,13.590800285339355,0.006302047793153506,25.81608,0.001901417178735461
2022-02-16,2041.4000244140625,0.0015688174907686724,0.0179702996649835,0.0015688174907686724,-0.0003289911609093575,1.2793349168646082,1367,-467.6293622141998,-1.0199490106741624,1439,7157,6966,1.6261904761904762,1011,-304.615523465704,-0.8994089792590905,1066,4956,4888,24.290000915527344,-0.05642624088191999,13.60319995880127,0.0009119419143877495,25.8651205,0.0018978086516780299
2022-02-17,2010.0,-0.015501136875746715,0.0015688174907686724,0.015501136875746715,-0.01739535067101919,0.912568093385214,1042,-792.6293622141998,-1.0953717868055204,1075,5140,4964,1.5397350993377483,770,-545.615523465704,-1.224883654388491,795,3473,3439,28.11000061035156,0.1460606259257955,13.59570026397705,-0.000551470460412553,25.914161,0.001894213795272474
2022-02-18,2032.4000244140625,0.011082650678885123,-0.015501136875746715,0.011082650678885123,0.009192018146905352,0.5946083995459704,946,-888.6293622141998,-1.1559565803617635,995,5286,5150,1.228541912632822,664,-651.615523465704,-1.4118964456772825,686,3388,3279,27.75,-0.012889566438965801,13.522600173950195,-0.0053912130112789645,25.9632015,0.0018906325319797712
2022-02-22,2017.5,-0.01015886816939533,0.0028006165814924984,0.01015886816939533,-0.012035310048932324,1.2059779367918904,1306,-528.6293622141998,-1.7829762728147067,1444,6708,6626,1.5919767748746374,845,-470.615523465704,-1.6665488787169094,895,3789,3703,28.809999465942383,0.037486690366762734,13.67549991607666,0.004942177196381786,26.159363499999998,0.0018764418795369922
2022-02-23,2016.0,-0.0007437709528446524,-0.01015886816939533,0.0007437709528446524,-0.0026166983918685474,1.121845825553481,1411,-423.6293622141998,-1.5880337244699547,1541,7498,7270,1.0309504132231406,969,-346.615523465704,-1.7569770672091836,1035,4840,4765,31.020000457763672,0.0739096419462359,13.762280464172363,0.006325645606975917,26.208403999999998,0.001872927439023895
2022-02-24,1851.4000244140625,-0.08517322737133709,-0.0007437709528446524,0.08517322737133709,-0.08704265350982943,0.5693772636990303,1694,-140.62936221419977,-2.397275097186484,1799,8559,8308,1.059366754617414,1357,41.38447653429603,-1.9079755891092425,1469,6443,6349,30.31999969482422,-0.022824621796435525,13.820500373840332,0.004221474003691698,26.2574445,0.0018694261384923302
2022-02-25,1952.4000244140625,0.05311727469771186,-0.08517322737133709,0.05311727469771186,0.0512513367933248,0.4419974022225428,1262,-572.6293622141998,-2.055863234600376,1352,6929,6784,0.6882467690807119,814,-501.615523465704,-1.3946719936569043,898,4101,4059,27.59000015258789,-0.09435415694926126,14.053000450134276,0.016682903964962796,26.306485,0.001865937904387056
2022-02-28,1946.199951171875,-0.003180669218701207,0.05311727469771186,0.003180669218701207,-0.005036220091967543,0.9670717890616952,3681,1846.3706377858002,-2.1233236177386674,3914,19418,18975,1.3696080953606034,2326,1010.384476534296,-1.9753042229853288,2506,11661,11413,30.149999618530277,0.08873151676105362,14.02884006500244,-0.0017207127916056635,26.4536065,0.0018555508732663358
2022-03-01,1969.9000244140625,0.012104064116931042,-0.003180669218701207,0.012104064116931042,0.01025194993673331,0.615685524974516,1445,-389.6293622141998,-1.9460642635255123,1525,7848,7560,1.357457908465734,820,-495.615523465704,-1.5707777848331559,863,4217,4162,33.31999969482422,0.09997289761890603,13.791000366210938,-0.017098983311646266,26.502647,0.0018521141801977326
2022-03-02,1986.0999755859373,0.00819011209641777,0.012104064116931042,0.00819011209641777,0.005854662277080428,0.5365182591295647,1371,-463.6293622141998,-2.0424407553359245,1510,7996,7511,1.66857978843124,872,-443.615523465704,-2.058259595513438,957,4443,4376,30.739999771118164,-0.08059307747498817,13.835200309753418,0.0031998595662779484,26.56461493548387,0.0023354498193373426
2022-03-03,2023.300048828125,0.018556961405780878,0.00819011209641777,0.018556961405780878,0.01622695320613991,0.9235796045785638,943,-891.6293622141998,-2.103228631973389,983,4805,4680,1.6731517509727627,673,-642.615523465704,-1.8480894025731622,721,3341,3249,30.479999542236328,-0.008494014864764431,13.982999801635742,0.010626200259791337,26.62658287096774,0.002330008199640968
2022-03-04,1990.800048828125,-0.016193273406777623,0.018556961405780878,0.016193273406777623,-0.018517865285834795,0.772648178357803,1016,-818.6293622141998,-1.83829631034036,1150,5517,5376,1.1871176775531365,696,-619.615523465704,-2.1286944417855924,752,3858,3754,31.979999542236328,0.04803997729179485,14.113499641418455,0.009289468853191322,26.688550806451612,0.0023245918790571717
2022-03-07,1997.300048828125,0.003259700406906933,-0.016193273406777623,0.003259700406906933,0.0009512074470114647,1.8571632081295408,4254,2419.3706377858,-1.741271263141557,4664,21059,20767,2.158601108958514,3134,1818.384476534296,-1.5231525350606796,3358,14969,14771,36.45000076293945,0.13083078629404346,14.239629745483398,0.008897143900569806,26.874454612903225,0.0023084929598954683
2022-03-08,2011.4000244140625,0.007034716230033564,0.003259700406906933,0.007034716230033564,0.004731540138287003,1.8461112478464188,1674,-160.62936221419977,-1.7687086021228642,1748,8126,7945,2.0975108711950816,1495,179.38447653429603,-1.764647751493007,1554,6669,6461,35.130001068115234,-0.03688598270340872,14.378999710083008,0.009739884056702505,26.936422548387096,0.002303176091746561
2022-03-09,2042.699951171875,0.015441429105086802,0.007034716230033564,0.015441429105086802,0.01314354544637864,1.326081081081081,2820,985.3706377858002,-1.3691717754628243,2980,12580,12198,1.9818219333539664,2232,916.384476534296,-1.2317396714975906,2408,9693,9511,32.45000076293945,-0.07935503002105185,14.491299629211426,0.007779655084442344,26.998390483870967,0.0022978836587081615
2022-03-10,2042.0,-0.00034271852870135515,0.015441429105086802,0.00034271852870135515,-0.0026353340214203165,2.1760713258556224,3797,1962.3706377858002,-1.85709548973423,4100,17385,17069,2.197530784186649,3414,2098.384476534296,-1.974930636104211,3704,15430,15239,30.229999542236328,-0.07086567301265848,14.659099578857422,0.011512830535751091,27.060358419354838,0.002292615492718961
2022-03-11,2053.89990234375,0.005810657540250612,-0.00034271852870135515,0.005810657540250612,0.0035232861129950526,1.4332565505326806,2060,225.37063778580023,-1.7513961181625146,2232,10419,10232,1.6598119858989422,1621,305.384476534296,-1.6469103920803283,1730,7659,7566,30.75,0.017055200603855316,14.838000297546388,0.012130203517063044,27.12232635483871,0.0022873714272555593
2022-03-14,2088.5,0.016705727672368522,0.005810657540250612,0.016705727672368522,0.014433945480884914,1.4692663977289708,5468,3633.3706377858,-1.0985495358492383,5858,26772,26208,1.827555440948943,4253,2937.384476534296,-1.0901537893113034,4482,19390,19097,31.770000457763672,0.03263246843757495,14.75,-0.005948395034503383,27.30823016129032,0.0022717821914836085
2022-03-15,2079.39990234375,-0.0043667613570287,0.016705727672368522,0.0043667613570287,-0.006633394250061639,1.8251850872554205,1518,-316.6293622141998,-1.3943068237391367,1600,7564,7390,2.0357811120917924,1113,-202.61552346570397,-1.0984850296534936,1179,5665,5581,29.82999992370605,-0.0630078667210695,14.774860382080078,0.0016840308562759033,27.370198096774192,0.002266632893032939
2022-03-16,2088.800048828125,0.004510418180878511,-0.0043667613570287,0.004510418180878511,0.0022489112959285912,1.554297361567206,1703,-131.62936221419977,-1.0173681203986464,1860,8831,8665,1.9364589955499047,1284,-31.615523465703973,-0.8413897842960388,1381,6292,6222,26.670000076293945,-0.11197525491444403,14.700799942016602,-0.005025203513751681,27.432166032258063,0.00226150688494992
2022-03-17,2133.60009765625,0.021220977877369478,0.004510418180878511,0.021220977877369478,0.018964573867792107,1.796968653117465,1756,-78.62936221419977,-0.6665225398703596,1869,8709,8543,2.3648193161562143,1357,41.38447653429603,-1.0097016481851362,1422,6171,6053,25.670000076293945,-0.03821634319943387,14.557979583740234,-0.009762641841552115,27.494133967741938,0.002256404009577372
2022-03-18,2144.300048828125,0.005002441907861177,0.021220977877369478,0.005002441907861177,0.0027511177971846898,1.3749363356118482,1350,-484.6293622141998,-1.0550627470357326,1440,7461,7175,1.8996037249851399,1063,-252.61552346570397,-1.6697907800812568,1099,5047,4894,23.8700008392334,-0.07270052234591615,14.703310012817385,0.00993337109067659,27.55610190322581,0.002251324110676487
2022-03-21,2175.0,0.014215482976473855,0.005002441907861177,0.014215482976473855,0.011979262245081876,1.6359745252165931,3131,1296.3706377858002,-1.4040802547616962,3313,17429,16879,2.136501482422702,2345,1029.384476534296,-1.7645494400682469,2470,11805,11312,23.530000686645508,-0.014346243588262985,14.806859970092772,0.007017945497077144,27.74200570967742,0.002236220731391979
2022-03-22,2188.800048828125,0.00632480621361777,0.014215482976473855,0.00632480621361777,0.0040935750097750075,1.4570406504065043,1185,-649.6293622141998,-2.175970015993409,1254,6150,6042,1.8501821493624773,902,-413.615523465704,-2.063305946099097,937,4392,4266,22.940000534057617,-0.02539409693912241,14.82174015045166,0.0010044471591244197,27.803973645161292,0.0022312312038427627
2022-03-23,2183.10009765625,-0.002607540982418683,0.00632480621361777,0.002607540982418683,-0.004833804874740652,1.13831279945243,1094,-740.6293622141998,-1.7295210258772755,1149,5844,5683,1.4876048714479024,747,-568.615523465704,-1.7835177032292686,788,3695,3620,23.56999969482422,0.027092569018550887,14.818300247192385,-0.00023211191540709145,27.865941580645163,0.0022262638923219694
2022-03-24,2176.199951171875,-0.0031657156744054945,-0.002607540982418683,0.0031657156744054945,-0.005387034323188529,1.3367507369800196,1167,-667.6293622141998,-1.2625685741919768,1227,6106,5986,1.9593630919978224,726,-589.615523465704,-1.220553475088135,759,3674,3641,21.670000076293945,-0.08404588493141855,14.826700210571287,0.0005667035570248569,27.927909516129034,0.0022213186487830337
2022-03-25,2175.5,-0.0003216909188431628,-0.0031657156744054945,0.0003216909188431628,-0.0025380862453344005,1.6075468821466683,1339,-495.6293622141998,-1.2173212394487112,1401,6559,6399,1.654174841944626,1008,-307.615523465704,-1.1220386910219728,1039,4587,4546,20.809999465942383,-0.04049520432695106,14.836000442504885,0.0006270657784747847,27.989877451612905,0.0022163953264912376
2022-03-28,2172.5,-0.0013799450211877222,-0.0003216909188431628,0.0013799450211877222,-0.003581700460329376,1.473179817135117,4633,2798.3706377858,-1.599036679576674,5014,23624,23168,2.027783627999778,3698,2382.384476534296,-1.8179128096203399,4102,18043,17744,19.6299991607666,-0.058374649206258046,14.82759952545166,-0.0005664125249059308,28.175781258064518,0.0022017554391416537
2022-03-29,2206.5,0.015528971570054898,-0.0013799450211877222,0.015528971570054898,0.013332053209812119,2.2765920505983748,3192,1357.3706377858002,-1.5836758218957436,3557,16127,15744,2.224361795774648,2759,1443.384476534296,-1.6799315985853147,3075,13632,13454,18.899999618530277,-0.03789706365376267,14.821399688720703,-0.0004182155880902919,28.23774919354839,0.0021969183602427783
2022-03-30,2230.199951171875,0.01068369592760276,0.015528971570054898,0.01068369592760276,0.008491593439496336,1.699275680421422,1804,-30.629362214199773,-1.805284662190712,1952,9112,8778,2.251593479218681,1417,101.38447653429603,-1.8247648947019666,1508,6809,6504,19.32999992370605,0.02249638739130696,14.569250106811523,-0.017158910762145613,28.29971712903226,0.0021921024881064242
2022-03-31,2233.300048828125,0.0013890884528899767,0.01068369592760276,0.0013890884528899767,-0.0007982192306851927,1.2965407131452902,2169,334.3706377858002,-1.7613011729609758,2422,11274,10931,1.6555525497091843,1520,204.38447653429603,-1.5750641807744252,1677,7393,7219,20.559999465942383,0.061689125338078736,14.651009559631348,0.005596094430357566,28.36168506451613,0.0021873076835751694
2022-04-01,2251.699951171875,0.008205130690514853,0.0013890884528899767,0.008205130690514853,0.006022596881808244,1.353371475275848,2043,208.37063778580023,-0.992782822166142,2210,9788,9589,1.7750798185178962,1244,-71.61552346570397,-0.785086275614544,1331,5951,5812,19.6299991607666,-0.04628844907562309,14.666199684143066,0.0010362600167510756,28.423653,0.002182533808706609
2022-04-04,2311.39990234375,0.02616789451090352,0.008205130690514853,0.02616789451090352,0.025176756706717148,1.4122743012614396,2935,1100.3706377858002,-1.3714036776802252,3323,16172,15805,1.8300466428029072,1901,585.384476534296,-1.2489202560909498,2054,9219,9083,18.56999969482422,-0.05551160660496785,14.674039840698242,0.0005344303160948919,28.508378200000003,0.0009911378041863742
2022-04-05,2326.300048828125,0.0064256842440928805,0.02616789451090352,0.0064256842440928805,0.0054355278214492965,0.8696239503468419,998,-836.6293622141998,-1.4457378944880388,1044,5478,5320,1.1709318497913772,730,-585.615523465704,-1.1794635579617527,779,3595,3560,21.030000686645508,0.12440266343456106,14.691499710083008,0.0011891401764988043,28.536619933333334,0.0009901564226435838
2022-04-06,2316.39990234375,-0.004264829342601912,0.0064256842440928805,0.004264829342601912,-0.005254006325223155,0.39020869292327,1124,-710.6293622141998,-2.1839207610118048,1210,6373,6183,0.6642560073937155,820,-495.615523465704,-2.2455240164516845,875,4328,4242,22.100000381469727,0.049627603419411595,14.717900276184082,0.001795383326762009,28.56486166666667,0.0009891769826212437
2022-04-07,2345.199951171875,0.01235645107660334,-0.004264829342601912,0.01235645107660334,0.011368251598240191,0.478631655022886,1560,-274.6293622141998,-2.5851031483975158,1735,8302,8083,0.9728314562339458,1099,-216.61552346570397,-2.552495777377596,1196,5061,4994,21.549999237060547,-0.025201844638247307,14.699589729309082,-0.0012448750206938927,28.5931034,0.0009881994783631474
2022-04-08,2393.39990234375,0.020344243067497172,0.01235645107660334,0.020344243067497172,0.01935701916336016,1.1199939366378655,1328,-506.6293622141998,-1.8453605657810033,1376,6597,6441,1.572345782626941,986,-329.615523465704,-1.7833410433794956,1011,4766,4639,21.15999984741211,-0.018263181367582593,14.753700256347656,0.0036743323372357426,28.621345133333335,0.0009872239041370126
2022-04-11,2449.10009765625,0.023005741648818433,0.020344243067497172,0.023005741648818433,0.022021432944164417,0.8522697682492839,1980,145.37063778580023,-1.1918742465924081,2089,11521,11137,1.474838621068535,1394,78.38447653429603,-1.2726258908134727,1459,7281,7161,24.3700008392334,0.14124030229531587,14.74020004272461,-0.00091545807295671,28.706070333333333,0.0009843087046540163
2022-04-12,2463.800048828125,0.0059842433601683285,0.023005741648818433,0.0059842433601683285,0.005000902566495108,1.0924870466321246,903,-931.6293622141998,-1.270537469002306,954,5018,4901,1.4495680000000002,636,-679.615523465704,-1.7237725612554002,655,3125,3091,24.26000022888184,-0.00452398912382654,14.664600372314451,-0.0051420064694025725,28.734312066666668,0.00098334079367322
2022-04-13,2460.39990234375,-0.001380994703087613,0.0059842433601683285,0.001380994703087613,-0.0023633694874826017,0.7980704697986578,810,-1024.6293622141998,-1.744153281639644,865,4768,4584,1.6117294235254915,625,-690.615523465704,-1.6166320478097072,655,3001,2963,21.81999969482422,-0.10600194653157295,14.581500053405762,-0.005682846009611013,28.7625538,0.0009823747843949885
2022-04-14,2475.39990234375,0.006078061012222675,-0.001380994703087613,0.006078061012222675,0.005096650341001408,1.3792074282871831,1018,-816.6293622141998,-1.6143501472509671,1081,6031,5904,2.1007952286282308,627,-688.615523465704,-1.5209539599561648,674,3521,3459,22.700000762939453,0.03953799167815706,14.59060001373291,0.0006238810782471535,28.790795533333334,0.0009814106712212674
2022-04-18,2510.300048828125,0.006354107193801826,0.007646220498088575,0.006354107193801826,0.0053765341254523235,-0.24479797979797968,2437,602.3706377858002,-2.5596517258054905,2545,13860,13551,0.752131516439555,1504,188.38447653429603,-2.244216758635274,1594,7999,7883,22.170000076293945,-0.023624931027489242,14.621800422668455,-6.150318013499283e-05,28.903762466666667,0.0009775730683495019
2022-04-19,2519.199951171875,0.0035390840573048285,0.006354107193801826,0.0035390840573048285,0.0025624657048306625,0.2484725640654409,1319,-515.6293622141998,-2.1459446133020394,1391,6907,6768,1.0897210300429183,981,-334.615523465704,-2.128022189793577,1020,4660,4588,21.3700008392334,-0.03675191846691165,14.640899658203123,0.0013053640432315406,28.9320042,0.000976618352474166
2022-04-20,2525.89990234375,0.002656024778546772,0.0035390840573048285,0.002656024778546772,0.0016803592789810145,0.2194418604651163,1187,-647.6293622141998,-2.4403689181640065,1257,6450,6349,1.06084729981378,853,-462.615523465704,-2.1696289069666754,905,4296,4174,20.31999969482422,-0.050382500910835126,14.652000427246094,0.0007579153680228216,28.960245933333333,0.0009756654995657576
2022-04-21,2556.800048828125,0.012159099486344981,0.002656024778546772,0.012159099486344981,0.011184384982168139,0.0018026418026417,1137,-697.6293622141998,-2.0578209028918266,1215,6435,6362,1.0374393792434529,637,-678.615523465704,-1.7756206301641209,666,3093,3040,22.68000030517578,0.10987788462348555,14.666799545288086,0.0010095310389740724,28.988487666666668,0.0009747145041768422
