date,weighted_goldstein,event_count,avg_tone,source_count,total_mentions,total_articles
2020-04-13,1.3436292392919877,1159,-2.6050525988049427,1226,7401,7195
2020-04-14,1.4481689350357796,1147,-3.378393082752701,1274,7127,6921
2020-04-15,1.1014109926168991,1028,-2.775043931073707,1080,6095,5945
2020-04-16,1.0351104565537554,1088,-2.909161819483108,1153,6790,6627
2020-04-17,0.4118309339239572,855,-2.532900255863468,920,5418,5341
2020-04-18,0.8434219343310252,690,-2.097259170078404,741,4477,4398
2020-04-19,0.6265719657405473,762,-2.357204407520268,819,4787,4653
2020-04-20,0.3794450829092102,1080,-2.831528127664862,1139,6091,5865
2020-04-21,0.9037687366167023,1218,-2.4634783056490313,1294,7005,6775
2020-04-22,1.0347296573875804,1250,-2.0561430690531934,1360,7472,7382
2020-04-23,0.9202006769825918,1306,-1.5274853639914867,1417,8272,7981
2020-04-24,0.46172255273120605,1253,-2.905931771986233,1352,7396,7320
2020-04-25,0.131297336916687,708,-2.675706452824189,739,4093,3983
2020-04-26,0.6593652320269295,757,-2.399152011796378,805,4159,4124
2020-04-27,1.1186375518991234,1051,-2.6930118149147133,1141,6503,6453
2020-04-28,1.0906970473237159,1226,-2.6184444566798306,1278,7417,7295
2020-04-29,0.6248203285420945,1302,-2.7417430736855612,1425,7792,7693
2020-04-30,0.9131199576775557,1364,-1.9809006072303192,1468,7561,7386
2020-05-01,-0.23513947714327463,1123,-2.557361982893234,1241,6847,6710
2020-05-02,0.6374098990869774,718,-2.1548403842797037,798,4162,4113
2020-05-03,0.8072979797979799,627,-2.065612425315934,664,3960,3854
2020-05-04,0.296385751520417,909,-2.4075449197956487,989,5755,5517
2020-05-05,0.8379871290668574,966,-1.983318827257006,1015,5594,5442
2020-05-06,0.4043903247183566,977,-2.071969930808166,1066,6036,5816
2020-05-07,0.6233610900832701,1054,-2.06137347181608,1123,6605,6436
2020-05-08,0.7803579485636939,1129,-2.3841930793841617,1217,6649,6522
2020-05-09,-0.11597268120731435,727,-2.058374098638573,762,4539,4483
2020-05-10,-0.12576404302543964,979,-2.4775472852791296,1063,5857,5761
2020-05-11,0.29981152819224116,1067,-2.8350252482550373,1138,6367,6268
2020-05-12,0.6642982574631906,1247,-2.5015180576296014,1342,7403,7263
2020-05-13,0.5503447170113837,1071,-2.2488875502418404,1129,6237,6105
2020-05-14,0.8799208051476654,1004,-1.924865156104935,1056,6061,5883
2020-05-15,0.46937931034482755,1045,-2.6242764007946535,1074,5800,5640
2020-05-16,0.3979568411386594,725,-2.294718280942483,752,4356,4240
2020-05-17,-0.18012310848935623,633,-2.1404201487630363,654,3899,3813
2020-05-18,0.19009080771068973,1014,-2.3514677876062406,1093,6277,6030
2020-05-19,0.5863799283154123,937,-2.3425434720372107,1000,5580,5435
2020-05-20,0.6308534850640112,1190,-1.6881505364574927,1260,7030,6838
2020-05-21,0.6200841219768665,1621,-1.7734827057208518,1743,8559,8304
2020-05-22,0.4133757151938968,1435,-2.531259957048028,1548,7865,7755
2020-05-23,0.6343988075521693,1045,-2.081084588905358,1127,6038,5914
2020-05-24,0.7213063220398185,1040,-1.9029410124291506,1094,5726,5558
2020-05-25,0.326878324468085,1090,-1.8412435709125687,1119,6016,5967
2020-05-26,0.8821002016441754,1124,-1.9468009348582882,1175,6447,6245
2020-05-27,0.6166740315215791,1190,-2.4176350252305023,1251,6789,6617
2020-05-28,0.3583764553686934,1041,-1.9245629058316975,1112,6184,6068
2020-05-29,0.4810423452768731,1063,-1.601718753962403,1117,6140,5952
2020-05-30,0.5275981289404109,798,-2.282384023876629,833,4917,4621
2020-05-31,0.3266862889379445,721,-2.944675235455294,752,4077,4014
2020-06-01,0.7749262994569435,1066,-1.9315749046238617,1140,6445,6315
2020-06-02,0.2323802612481858,1264,-2.372701854152289,1296,6890,6828
2020-06-03,0.6691659215736366,1277,-2.182169076858981,1420,7829,7727
2020-06-04,1.1007123980236697,1565,-1.7853759186272427,1669,8703,8493
2020-06-05,0.937922573609597,1355,-2.3086459250078235,1471,7336,7190
2020-06-06,0.7605431309904152,876,-2.1884969462331805,927,5008,4894
2020-06-07,0.8093537414965986,880,-1.8719484736794363,938,4704,4640
2020-06-08,0.1811430076376086,1454,-2.222167993715648,1516,7594,7407
2020-06-09,0.36295124877303964,1595,-2.1013651582579285,1715,9169,8988
2020-06-10,0.7029389761675752,1675,-1.8969739490031412,1766,9357,9190
2020-06-11,0.2824914383561643,1707,-2.328154149564131,1806,9344,9109
2020-06-12,0.6747010773055524,1484,-2.38649606715318,1590,8447,8314
2020-06-13,1.1640566741237879,980,-1.9768868500794887,1038,5364,5253
2020-06-14,0.3913147410358567,1224,-2.2937065246902484,1269,6275,6069
2020-06-15,-0.9534950071326677,2089,-2.744153221959267,2274,11917,11763
2020-06-16,0.25419183130310147,1735,-2.530436091518119,1846,9769,9401
2020-06-17,-0.1321422783989629,2270,-2.554391493705932,2440,12342,12064
2020-06-18,-0.03490394170255047,2135,-2.3225019628870434,2272,12076,11865
2020-06-19,0.48935018050541507,1960,-2.2314875844346185,2028,9972,9885
2020-06-20,0.22926543370669442,1416,-2.028395347722529,1476,7678,7380
2020-06-21,0.32627613776137765,1287,-2.3989884999961872,1339,6504,6407
2020-06-22,0.1749741147235453,1864,-2.5895907250762877,1957,9658,9431
2020-06-23,0.029193283445884278,1995,-2.9304717520684123,2124,10958,10693
2020-06-24,0.7385049683830167,1643,-2.365912121264198,1725,8856,8683
2020-06-25,0.5884222873900294,1568,-2.2248047102328874,1623,8525,8405
2020-06-26,0.1419350615344332,1258,-2.718485211882111,1349,7638,7514
2020-06-27,-0.21095299698145753,790,-2.139130675399346,822,4638,4520
2020-06-28,-1.2379726281605192,727,-2.144402417493129,739,4311,4199
2020-06-29,-0.07225425397271842,1232,-2.8920913283856913,1312,7111,6986
2020-06-30,0.25057676174496635,1714,-2.6914122450698446,1817,9536,9302
2020-07-01,0.6465626037861176,2384,-2.5265388663293225,2535,12044,11740
2020-07-02,0.6557195890529226,2090,-2.093229431805524,2214,11583,11342
2020-07-03,-0.44463866634296345,2228,-3.796672581018322,2493,12357,12121
2020-07-04,0.051142517500990636,1363,-2.6937082231264773,1498,7571,7405
2020-07-05,0.20276232495683869,924,-2.296438962070438,965,5213,5109
2020-07-06,0.4012027853977633,1685,-2.532719041813493,1891,9478,9312
2020-07-07,0.5930818942684605,1643,-2.619528491547685,1721,9439,9266
2020-07-08,0.4329107692307695,1503,-2.0382209152845707,1558,8125,7977
2020-07-09,0.20147148988350713,1448,-2.494616982154534,1501,8155,7977
2020-07-10,-0.03398913914359475,2072,-1.2554914669803823,2185,11233,10998
2020-07-11,-0.13774201659542373,1560,-1.2452332608803722,1627,7954,7759
2020-07-12,-0.1545992217898833,1228,-1.9521258060062152,1262,6425,6330
2020-07-13,0.06827239789196315,2281,-2.405346526740999,2410,12144,11974
2020-07-14,-0.0660884380082088,2382,-2.449966691528887,2559,12913,12684
2020-07-15,0.4082003350674544,2010,-2.180548516022617,2178,11341,11161
2020-07-16,-0.08477358308390463,1892,-3.0269169768502397,2020,10357,10237
2020-07-17,0.2430291262135923,1891,-2.2495216051225237,2118,10300,10164
2020-07-18,-0.10833084947839045,1195,-2.7645783098752603,1292,6710,6638
2020-07-19,-0.11497599504413807,1110,-3.2834851771242635,1194,6457,6358
2020-07-20,0.03265432098765441,1809,-2.011437580744395,1902,9720,9463
2020-07-21,0.17715795654726954,1933,-2.1540069513096975,2019,10218,10012
2020-07-22,0.07574666557564838,2296,-2.3521874572178456,2404,12221,11999
2020-07-23,0.41687136929460566,2166,-1.8131576025934237,2332,12050,11768
2020-07-24,0.48777247956403275,2172,-1.4458270553619885,2344,11744,11587
2020-07-25,0.0723412969283276,1335,-2.0639499567836626,1371,7325,7126
2020-07-26,-0.01424272818455364,1086,-2.251319961180146,1130,5982,5860
2020-07-27,0.21476627798988746,1761,-2.2023649504362535,1835,9691,9546
2020-07-28,0.7603591295013173,1894,-2.1729209882024643,1954,10247,9937
2020-07-29,0.3879860891558646,1628,-1.9682666518220597,1696,9489,9297
2020-07-30,0.30405747126436794,1504,-1.9838026636435644,1687,8700,8574
2020-07-31,0.2908863294942412,1147,-2.0357780017733806,1187,5991,5872
2020-08-01,0.768018018018018,909,-2.267042871630542,939,5106,4956
2020-08-02,0.7845037453183521,755,-1.9467116273770795,772,4272,4176
2020-08-03,0.5690078236130871,1084,-2.3246774609952614,1106,5624,5514
2020-08-04,1.040412585336895,1271,-2.2812342646170536,1314,6738,6650
2020-08-05,0.4856676599971618,1243,-2.6456002212932135,1318,7047,6870
2020-08-06,0.9855606220039754,1558,-1.865427514596372,1689,8553,8390
2020-08-07,0.6023322569070685,1582,-1.6463933134119293,1647,8361,8129
2020-08-08,0.8129764666887637,1062,-1.9435225459057102,1120,6034,5857
2020-08-09,0.3788749999999999,801,-2.212683744213215,881,4800,4695
2020-08-10,0.8684088140848191,1655,-1.684177833397211,1708,9031,8824
2020-08-11,0.4268351626220924,1847,-2.304883470758994,1944,9931,9798
2020-08-12,0.10000000000000002,1769,-2.2203488668075337,1985,10435,10155
2020-08-13,0.33482900596588544,2277,-2.313087402372566,2511,11901,11761
2020-08-14,0.22126243417203045,2757,-1.8410419504337685,2970,13672,13462
2020-08-15,0.22623120023591847,1292,-2.2038669937720785,1337,6782,6650
2020-08-16,0.2263591694404818,1076,-2.093431451908909,1152,6309,6192
2020-08-17,0.7807495915032681,1956,-1.8551012194739385,2021,9792,9608
2020-08-18,1.2047354076765837,1751,-1.3060358524183908,1837,8806,8677
2020-08-19,0.922478176527643,1624,-1.4901903312621847,1710,8248,8148
2020-08-20,-0.01332702094922472,1550,-2.4425473177543497,1606,8449,8382
2020-08-21,0.145797280593325,1447,-1.4697697852403913,1519,8090,7904
2020-08-22,0.8670623145400592,1088,-1.2189618438063057,1144,6066,5893
2020-08-23,0.6687618746041799,1202,-1.8817449248982459,1260,6316,6251
2020-08-24,0.782691579346042,1560,-2.134342025979181,1624,7921,7754
2020-08-25,0.6145514780835881,2313,-2.540553147875586,2516,11772,11550
2020-08-26,0.17103906899418125,2310,-3.057033323284849,2461,12030,11806
2020-08-27,-0.2677062926102967,2491,-2.3142265935897965,2745,12761,12533
2020-08-28,-0.023584988190009655,2158,-2.7154583443849405,2335,11431,11193
2020-08-29,-0.5143692777212617,1355,-2.7130589596460806,1403,7864,7699
2020-08-30,-0.11976600985221678,1391,-2.743565853925088,1496,8120,7978
2020-08-31,0.1555217831813576,1811,-2.408674141432808,1893,9870,9599
2020-09-01,-0.03731015378737226,1920,-3.0035033371419617,2038,10469,10261
2020-09-02,0.30229447373559865,1978,-2.483790699795121,2063,10242,10107
2020-09-03,0.7544129637178963,1861,-2.18524498119692,1995,9812,9669
2020-09-04,0.6835157199930517,2121,-2.427483310685882,2222,11514,11258
2020-09-05,0.2855038022813688,1136,-2.4938660176691148,1176,6312,6161
2020-09-06,0.1905319865319866,1328,-2.0989842591600887,1378,7425,7308
2020-09-07,-0.055985705777248373,1956,-2.925211114494816,2030,10074,9939
2020-09-08,-0.06288007554296504,2016,-3.2490908439174744,2118,10590,10440
2020-09-09,0.7952177337684256,1529,-2.158630148942587,1596,8887,8520
2020-09-10,0.4544232320516269,1965,-2.4657787118836376,2078,11157,11036
2020-09-11,0.544539701979996,1803,-2.187641045104827,1877,9798,9623
2020-09-12,0.08836012861736332,1444,-2.536876462847469,1537,7775,7676
2020-09-13,0.5112204972863813,1550,-2.244494149483513,1617,7923,7806
2020-09-14,0.6343417483830588,1884,-2.012225540897522,2014,9586,9408
2020-09-15,0.9500104580631669,1688,-1.7784943857415134,1795,9562,9381
2020-09-16,0.4921244339436897,1952,-2.08875781300752,2043,10158,9963
2020-09-17,0.9789314726098732,1811,-1.9770594779149713,1900,9602,9476
2020-09-18,0.6078391344289068,1800,-2.2352123002632043,1896,9797,9636
2020-09-19,0.8183964506417363,1066,-2.3542570585755036,1132,6311,6198
2020-09-20,0.7122619047619048,859,-2.0508004628307126,887,5040,4866
2020-09-21,0.8919824727617243,1427,-2.2538329018546124,1504,8444,8155
2020-09-22,0.8915854978354981,2246,-2.2927260618995984,2351,11088,10960
2020-09-23,1.010846712538226,2114,-1.9193300122587453,2212,10464,10289
2020-09-24,0.9031067149623855,1393,-1.8812851023495205,1450,7178,6972
2020-09-25,0.6869165487977369,1549,-2.6024810450417597,1677,8484,8272
2020-09-26,0.48489456609894566,872,-2.118783605381856,906,4932,4840
2020-09-27,0.23746903385631712,1796,-4.112547250853359,2006,9688,9574
2020-09-28,0.17643421773499263,2559,-4.127260269007562,2713,12777,12624
2020-09-29,-0.6455133240679197,3301,-3.763318876845671,3531,16549,16282
2020-09-30,-0.5859158033943136,2749,-3.697265609135342,2947,13611,13419
2020-10-01,-0.013605047968579004,3030,-3.5700540145597484,3301,15531,15372
2020-10-02,0.2796027338744127,2680,-3.597195562944692,3044,14046,13895
2020-10-03,0.2030870519385516,1336,-3.5101656602535685,1428,6835,6762
2020-10-04,-0.2536564745667184,1378,-3.37214578568357,1448,7097,7032
2020-10-05,0.6099934561091895,2064,-3.0593389755006126,2199,10697,10548
2020-10-06,0.28133978305482266,2745,-3.616861416276705,2942,13644,13466
2020-10-07,-0.09799944429008062,2067,-3.229491292769353,2211,10797,10595
2020-10-08,0.26070411070411076,1905,-2.4273460514453546,2023,9828,9794
2020-10-09,0.28176519567027475,985,-3.1064440950851973,1081,4804,4758
2020-10-10,-0.19087255066153075,1217,-2.9796769854747023,1303,5971,5811
2020-10-11,0.14843625972376567,1175,-2.929339914373694,1257,6299,6178
2020-10-12,-0.06629874908020604,1831,-2.9250622657458294,1991,9513,9460
2020-10-13,0.4473506418299393,1882,-3.34269390168729,2035,10361,10169
2020-10-14,0.39490152954113766,1900,-3.076712780134353,2041,10003,9830
2020-10-15,0.4643600233781413,1578,-2.7030905234020057,1691,8555,8411
2020-10-16,0.7238969711423799,726,-2.3535964467535173,767,4193,4060
2020-10-17,0.8368994802890105,1435,-2.175614411760518,1648,7889,7814
2020-10-18,0.6095279217040876,1366,-2.0930709600414645,1530,6948,6847
2020-10-19,0.5843220338983048,1342,-1.5796113599055408,1407,7552,7332
2020-10-20,0.4299017628852107,1333,-2.1111070080405545,1409,7431,7285
2020-10-21,0.38001883534766906,1124,-2.282349603641719,1180,6371,6256
2020-10-22,0.19506682065665734,1035,-2.4806381674544524,1104,6061,5893
2020-10-23,0.670867387292381,721,-2.9178212391818117,777,3793,3724
2020-10-24,-0.037273259215915885,636,-2.77168546362263,718,3418,3383
2020-10-25,-0.5230080437092123,1243,-3.4128970377272974,1337,6589,6480
2020-10-26,-0.3767393675027262,1899,-3.326727802136623,2029,9170,8951
2020-10-27,-0.43513876454789613,1716,-3.3640622945676424,1855,8936,8715
2020-10-28,-0.5494818652849742,2071,-3.7377894180514333,2218,10422,10222
2020-10-29,-0.19931886583240938,1263,-3.046781640958887,1347,6313,6158
2020-10-30,-0.26577789282940706,768,-3.5932081177222694,813,3863,3810
2020-10-31,0.8144366197183098,679,-3.458085711500364,716,3408,3350
2020-11-01,1.255164113785558,841,-3.509321548429811,1011,4570,4503
2020-11-02,0.43524715474774917,1122,-3.081321848937277,1205,5887,5789
2020-11-03,0.2966599417171037,801,-2.907509020580545,833,4461,4375
2020-11-04,-0.23744372675670383,877,-3.0003345657158103,942,5109,5025
2020-11-05,-0.07326649958228897,641,-3.1249407088296643,672,3591,3528
2020-11-06,0.554367666232073,287,-1.7700099975440589,295,1534,1521
2020-11-07,0.572682926829268,168,-2.4003235055710728,179,1025,1025
2020-11-08,0.8836836836836837,370,-2.1114058450001587,385,1998,1923
2020-11-09,1.2043397626112757,947,-1.894498485975013,999,5392,5305
2020-11-10,1.6721824538038954,1154,-1.5025421725056463,1279,6007,5916
2020-11-11,1.5868225292242304,1101,-0.7842687292815309,1197,5646,5526
2020-11-12,0.9396054888507723,997,-1.438315176747072,1051,5830,5614
2020-11-13,0.9469428007889548,179,-1.0428875800735506,182,1014,1014
2020-11-14,1.286287952987267,210,-1.5625034404588118,234,1021,1011
2020-11-15,0.8194844124700238,335,-1.8996277573903853,350,1668,1658
2020-11-16,1.8247636423950897,1045,-1.0948905327464644,1136,6029,5876
2020-11-17,1.375461988304093,827,-1.0082424624327635,857,4275,4192
2020-11-18,0.9161565662724059,1543,-1.348928971756909,1583,8201,8036
2020-11-19,1.2376248460801755,1330,-1.5801876415981848,1402,7309,7212
2020-11-20,0.9781747680376678,1319,-1.868135716864991,1375,7221,7096
2020-11-21,1.0009918478260866,1386,-1.6101004305081723,1469,7360,7100
2020-11-22,0.929062226117441,1060,-1.916308075086074,1124,5705,5591
2020-11-23,-0.089837182079387,1653,-2.051657405408958,1738,9397,9187
2020-11-24,0.2914184045018206,2091,-2.1457894649632925,2206,12084,11601
2020-11-25,0.6110691695572333,1811,-1.522398934386497,1858,9802,9647
2020-11-26,0.5624703987875345,1954,-1.979136949756878,2050,10557,10409
2020-11-27,0.23730361709901357,1497,-2.4238065139152276,1546,8211,8114
2020-11-28,0.4488508239375545,794,-2.794969126529983,819,4612,4482
2020-11-29,0.08163030998851897,882,-2.9231794343902826,919,5226,5097
2020-11-30,0.30929705215419484,1333,-2.426368215239902,1418,7497,7294
2020-12-01,0.527314169937951,1387,-1.723139198170993,1450,7897,7790
2020-12-02,0.610396681358569,1336,-2.0073193899278636,1387,7714,7601
2020-12-03,0.4875970966509615,1363,-2.290560358957206,1469,7853,7781
2020-12-04,0.28041151284490956,1528,-2.803240145124352,1607,8408,8304
2020-12-05,-0.14273679884939383,870,-2.667608377774627,895,4867,4817
2020-12-06,0.4175446739382688,756,-2.0683600730281584,778,4309,4228
2020-12-07,0.5495999999999999,1409,-2.7389768747396785,1480,8625,8458
2020-12-08,0.06992355470616339,1402,-2.5749991817794347,1473,8372,8228
2020-12-09,0.6324808184143226,1636,-2.1400657624616346,1708,9384,9230
2020-12-10,0.8008243623314908,1920,-1.8225526461825052,2043,10311,10183
2020-12-11,0.44961340206185585,1793,-2.1607906411953617,1882,10088,9814
2020-12-12,0.6623551057957683,1049,-1.2720260196282107,1083,5435,5405
2020-12-13,0.39249434505449277,958,-1.7473779265534586,988,4863,4732
2020-12-14,0.15596750200251738,1607,-2.6256476470185532,1681,8739,8661
2020-12-15,-0.019072059125436292,1686,-2.691669151683175,1755,9742,9597
2020-12-16,0.03698556921432385,1296,-2.4494527848057133,1364,7484,7352
2020-12-17,-0.008702585715913012,1531,-2.391844449843592,1655,8779,8677
2020-12-18,0.8692500818687915,1559,-1.8771443556363645,1651,9161,8913
2020-12-19,0.4332544594102658,958,-2.125700798001391,1003,5494,5370
2020-12-20,-0.007372745948413613,672,-2.15416033863919,711,4381,4289
2020-12-21,0.12923235597465743,1141,-2.337441056705796,1223,6787,6656
2020-12-22,0.6484471252566731,1342,-1.8904387331136685,1380,7792,7665
2020-12-23,0.23477919528949948,1866,-2.5942197031516314,1967,10190,10005
2020-12-24,0.5245127892813644,1153,-1.4111574080803666,1193,6568,6447
2020-12-25,0.8064211886304911,1248,-1.655365090366974,1336,7740,7533
2020-12-26,0.9237895995218167,1179,-1.803079526705768,1246,6692,6572
2020-12-27,0.26008571006354375,1197,-2.2750816872474906,1231,6767,6675
2020-12-28,1.3220645161290325,1372,-1.5452259893213292,1435,7750,7509
2020-12-29,1.4023441055985433,1462,-1.4113344586007792,1545,8788,8552
2020-12-30,0.8041075972373685,1411,-1.7505784402019646,1495,8253,7994
2020-12-31,0.5078513145965549,948,-1.7332582033296298,979,5515,5419
2021-01-01,0.2014324524573969,675,-2.4918161416885676,691,4049,3911
2021-01-02,-0.920690517888416,703,-2.9518257058660016,747,3997,3913
2021-01-03,-0.25919881305638,507,-2.850325710353847,532,3370,3255
2021-01-04,0.3377757009345793,884,-1.5700881604752073,923,5350,5149
2021-01-05,0.5915798764342454,1020,-1.6458702323697367,1055,5665,5587
2021-01-06,0.406271050521251,1130,-1.6728907102627928,1158,6235,6051
2021-01-07,0.4172377830750893,1213,-1.9763844246506146,1351,6712,6514
2021-01-08,0.9524999999999997,1322,-1.2648572760649968,1345,7040,6951
2021-01-09,0.7306324110671936,700,-1.5063039441740171,721,4048,3864
2021-01-10,1.1456338769068908,688,-1.3876997296743525,748,3802,3729
2021-01-11,0.795721015440984,1344,-1.1897628109587666,1426,7642,7524
2021-01-12,0.47650921949987396,1403,-1.897340238796613,1460,7918,7763
2021-01-13,1.017307955634671,1422,-0.5214494476589543,1469,7303,7204
2021-01-14,0.8441749502982104,1406,-1.500802813100004,1487,7545,7450
2021-01-15,0.7300214438884917,1250,-1.2756221256505773,1294,6995,6890
2021-01-16,0.6193784277879341,687,-1.3570256825364424,697,3829,3702
2021-01-17,0.6466898954703832,651,-1.4854728996977025,680,4018,3923
2021-01-18,0.617766421163385,1151,-1.7167027853201235,1179,6653,6546
2021-01-19,0.3259955914768552,1232,-2.148872044112276,1253,6805,6641
2021-01-20,0.8181567418465029,1159,-1.6442602843271419,1203,6163,5958
2021-01-21,0.6763582966226137,1083,-1.5180089461032675,1111,6129,5953
2021-01-22,0.8486627630954269,1150,-1.539411520401063,1171,6319,6206
2021-01-23,0.7457189390414144,803,-1.6996987897744895,814,4298,4235
2021-01-24,0.26075378943056116,876,-2.3609018743673573,903,4882,4810
2021-01-25,0.7771081349206351,1483,-2.1482992905693585,1515,8064,7994
2021-01-26,0.3666136472085254,1094,-2.0934976211842353,1129,6287,6109
2021-01-27,0.703336006415397,1104,-1.3213088092918834,1168,6235,6162
2021-01-28,0.7587203302373582,994,-1.4637779246861888,1039,5814,5648
2021-01-29,1.114969161526921,1089,-1.652430562898366,1149,5999,5829
2021-01-30,0.6026618990862139,929,-1.9952765300243844,960,5034,4941
2021-01-31,0.2130446333687567,684,-2.034674884966853,700,3764,3692
2021-02-01,0.3512920908379014,1216,-1.920079883824246,1248,6385,6270
2021-02-02,-0.35784928262989246,1348,-2.4481943486811106,1430,7179,7053
2021-02-03,0.11330229933700096,1318,-1.9862630418325744,1354,7089,7022
2021-02-04,0.12771342771342775,1243,-2.591491213136156,1307,6993,6866
2021-02-05,-0.10077128032534004,1240,-3.1815465610354328,1345,7131,6927
2021-02-06,-0.41131949095780296,872,-2.788091658858259,906,4479,4401
2021-02-07,-0.006473402758232687,645,-1.6330100762126283,655,3553,3459
2021-02-08,0.7928863172226003,1037,-1.0532847476919143,1095,5876,5764
2021-02-09,0.8758310719131617,1071,-1.3190122923613192,1097,5896,5665
2021-02-10,0.7144506258692629,1406,-1.0919845930925776,1482,7190,7102
2021-02-11,0.2895377443998446,1396,-1.8760646804166583,1478,7723,7598
2021-02-12,0.38722913785154434,1212,-1.7293418634169875,1244,6507,6371
2021-02-13,-0.10368050117462807,705,-2.0757772707545663,707,3831,3743
2021-02-14,-1.4999382969971207,906,-3.2692019160952537,939,4862,4820
2021-02-15,-1.1721651836641567,1639,-3.6329490647999734,1744,8766,8641
2021-02-16,-0.4336627696757863,1554,-3.0178300663123228,1640,8297,8142
2021-02-17,0.2870896511114382,1238,-2.6702034956692993,1315,6793,6702
2021-02-18,0.2832232117207699,1214,-1.7760733894210456,1261,6962,6837
2021-02-19,0.5663650075414782,1248,-1.9994560729132003,1281,6630,6512
2021-02-20,0.4555438225976767,630,-1.3804356649609804,649,3788,3669
2021-02-21,-0.6016889514426464,778,-2.5732421598781334,789,4263,4174
2021-02-22,0.637790157845868,926,-1.5718380900984636,956,5385,5238
2021-02-23,0.45705249841872214,1160,-1.7522130451706897,1219,6324,6220
2021-02-24,0.2605347422350304,1246,-2.7052086648098745,1282,6246,6179
2021-02-25,0.15757876809537316,1316,-2.1500268379770806,1390,7046,6967
2021-02-26,-0.1789467068878834,1611,-1.897259167604658,1686,7956,7763
2021-02-27,-0.2565434338852348,868,-1.8627467154002793,886,4409,4317
2021-02-28,-0.1870679520338584,781,-1.947322197798895,803,4253,4185
2021-03-01,0.03561688845079671,1179,-2.0972953628948487,1239,6087,5885
2021-03-02,0.28847125241420285,1292,-2.0623240452901666,1334,6731,6617
2021-03-03,0.791365280289331,1224,-1.47257903138561,1342,6636,6531
2021-03-04,-0.1468740561763818,1198,-2.155968617234597,1255,6622,6545
2021-03-05,0.05586089906700595,1010,-2.294656612607907,1076,5895,5722
2021-03-06,-0.007227979274611369,635,-2.2753504015021973,652,3860,3713
2021-03-07,-0.24276113133576024,579,-1.9797509496957233,606,3571,3498
2021-03-08,0.3893833439287983,1101,-2.086873895378554,1142,6292,6216
2021-03-09,-0.36740088105726876,1429,-2.779158347819023,1503,8399,8173
2021-03-10,0.4927867004790083,1319,-1.46729816617897,1348,7098,6978
2021-03-11,0.3001932367149757,1299,-1.8604987970897136,1348,7245,7113
2021-03-12,0.8832419120116424,1652,-0.9634908935862776,1717,8933,8740
2021-03-13,1.1455526155098719,999,-0.7313065919133137,1028,4913,4818
2021-03-14,0.31908041320640057,808,-1.3917278901800467,923,4937,4820
2021-03-15,0.3963296703296703,1611,-1.7918649027341174,1756,9100,8900
2021-03-16,0.8362646091001928,1606,-1.4974198841479263,1680,8813,8673
2021-03-17,0.7680101465614431,1304,-1.6476185235435181,1353,7096,6983
2021-03-18,0.26998356302946025,1377,-2.244493857380254,1510,7909,7737
2021-03-19,0.1292758089368259,1607,-2.3924135997745424,1682,9086,8945
2021-03-20,0.030076515597410276,1175,-2.3782432549172343,1215,6796,6652
2021-03-21,-1.2862320958783984,1138,-3.0307400883946736,1227,6842,6701
2021-03-22,0.21438249088066696,1263,-3.0844515110084627,1336,7676,7530
2021-03-23,-0.11271422877640495,1257,-2.8878426110957918,1327,7527,7412
2021-03-24,0.9509950248756222,1537,-1.8606858413963776,1591,8442,8249
2021-03-25,0.9820408578107532,1685,-1.9858900021519592,1933,9839,9680
2021-03-26,0.5408194057567316,1548,-2.85937885134394,1621,8616,8420
2021-03-27,0.6746220520056442,833,-2.4276253102301983,890,4961,4872
2021-03-28,0.8304026050917701,591,-1.3892059702915969,606,3378,3318
2021-03-29,1.136468699839486,1149,-1.1395867171645226,1176,6230,6082
2021-03-30,1.3173859622177853,1181,-1.1772912216125688,1258,6511,6280
2021-03-31,0.7614057971014494,1160,-1.6611459558943973,1261,6900,6824
2021-04-01,0.6343071519795657,1174,-1.3128352989149732,1232,6264,6129
2021-04-02,0.31453690807799445,957,-2.0547982969294605,1004,5744,5627
2021-04-03,0.4462475633528264,676,-1.9766099410441782,709,4104,4018
2021-04-04,0.6824026278742372,698,-1.1564251873628195,749,4262,4218
2021-04-05,0.6967925873129011,1198,-2.2974352366791395,1230,7015,6841
2021-04-06,1.1076726342710994,1442,-2.032430334526394,1499,8602,8504
2021-04-07,0.47258471323610024,1509,-2.532897079786459,1594,9119,8974
2021-04-08,0.32440424610052,1415,-2.063820588653932,1514,9232,8915
2021-04-09,0.8360510422754722,1719,-2.0064825023642006,1836,10266,10065
2021-04-10,1.6014994644769718,1503,-1.5902810733926058,1611,8403,8153
2021-04-11,1.710132214594457,1492,-0.9863059313120964,1567,7866,7704
2021-04-12,1.2016844528143957,1805,-1.1748795828419702,1915,9558,9312
2021-04-13,1.283589240988784,1619,-1.6910902629071847,1698,9183,8949
2021-04-14,0.6818078629656381,1704,-1.7907559642032322,1833,9691,9448
2021-04-15,0.6160401194395527,2414,-1.877348583622538,2603,13061,12663
2021-04-16,0.7259341199606684,1502,-2.0362684813219523,1527,8136,7942
2021-04-17,0.7238240112333255,745,-1.9315442080326009,767,4273,4220
2021-04-18,-0.5176157934700072,661,-1.5706319815444856,675,3951,3859
2021-04-19,1.1234168157423974,997,-1.519759675905802,1023,5590,5467
2021-04-20,0.6451043585021489,1185,-1.5214329576934136,1273,6516,6433
2021-04-21,0.6627761194029851,1199,-1.3419595892812237,1290,6700,6527
