date,weighted_goldstein,event_count,avg_tone,source_count,total_mentions,total_articles
2020-01-29,0.8690974391005623,1329,-2.442380575328706,1501,6404,6321
2020-01-30,0.8348232683468064,1340,-2.407603618084082,1396,6309,6254
2020-01-31,0.686251952847607,1329,-2.0550705898442443,1394,7041,6936
2020-02-01,1.3918119266055047,859,-1.9305440172235095,921,4360,4306
2020-02-02,1.893154533844189,831,-1.8346462642050148,869,3915,3851
2020-02-03,0.030798076139235343,2695,-2.8424744522461936,2868,12267,12112
2020-02-04,-0.10991423993968516,2281,-3.628127530485884,2392,10611,10376
2020-02-05,0.08699186991869917,2070,-3.346515277487627,2208,9963,9765
2020-02-06,0.4264041316978696,1937,-3.7854832968138226,2086,9294,9181
2020-02-07,0.6678258488499453,1544,-3.34546531294624,1657,7304,7228
2020-02-08,1.3419690001703286,1283,-2.9949322062360753,1378,5871,5818
2020-02-09,0.8102747375474648,1013,-2.708582726814476,1049,4477,4431
2020-02-10,-0.7804931506849317,1968,-4.010578799792286,2068,9125,8986
2020-02-11,-0.2710647437864376,2150,-3.7528519239555096,2270,9777,9683
2020-02-12,-0.008018504240555136,2554,-3.885432627481579,2718,11673,11534
2020-02-13,0.16641505734731893,2181,-3.2685724532327898,2303,10201,9882
2020-02-14,0.3466450458510401,2135,-2.269938244167874,2185,8942,8835
2020-02-15,0.6476684636118598,1723,-3.300694313760924,1940,7420,7284
2020-02-16,0.8876234955990661,1292,-3.358254201618915,1371,5567,5471
2020-02-17,1.027924273157539,1951,-3.0094844894862987,2067,8874,8792
2020-02-18,0.35734522040614164,2105,-3.551458468415271,2240,10095,10005
2020-02-19,0.3314109575420106,2323,-3.2007592871728905,2436,10057,9936
2020-02-20,-0.9803378325045387,2745,-3.98456204802818,2939,12669,12351
2020-02-21,0.15160101763312575,2465,-3.8106398032297832,2610,11399,11277
2020-02-22,0.36131805157593133,1684,-3.8783568829480455,1781,7678,7570
2020-02-23,0.10360390703940725,1250,-3.7479817996937514,1304,5938,5792
2020-02-24,-0.08608100399315455,1481,-3.3550341425818657,1533,7012,6890
2020-02-25,0.47738974703380355,2003,-2.915238800707115,2121,8934,8828
2020-02-26,0.5786534898085239,1703,-2.8918899541089598,1800,8095,8012
2020-02-27,-0.5483834646935821,2614,-3.8129341132803654,2895,12434,12252
2020-02-28,-0.6075407549472583,7091,-4.7212089932072026,7893,34413,33882
2020-02-29,-0.36279874213836466,4049,-4.500245701094396,4339,19080,18902
2020-03-01,-0.8805377456049639,3848,-4.319310149197235,4249,19340,19139
2020-03-02,0.02811881188118811,4713,-4.2545533160828635,5043,22725,22543
2020-03-03,0.19967764540995092,4479,-4.043015692070617,4812,21405,21112
2020-03-04,-0.10167813474580471,4238,-4.104844105587052,4515,20201,19992
2020-03-05,0.5698085820557015,4595,-3.7368944546075924,5124,22046,21761
2020-03-06,0.5991091069071712,3857,-3.544205760593103,4222,18184,17978
2020-03-07,0.42266719274018555,2095,-3.8557164313932986,2278,10138,9997
2020-03-08,0.9685527613412227,1660,-3.708796625752591,1785,8112,7961
2020-03-09,1.1973484178893405,2365,-3.1195323651221627,2518,11314,11249
2020-03-10,1.3706217866323904,2539,-2.647828722548181,2762,12448,12341
2020-03-11,0.963267223382046,2063,-2.9339575059585865,2155,9580,9478
2020-03-12,1.0680115273775215,1429,-3.2951499811240836,1497,6940,6884
2020-03-13,1.0820241199478486,1127,-2.5950193813574582,1242,6136,6063
2020-03-14,1.4221499292786421,682,-2.849966235414122,705,3535,3523
2020-03-15,0.9973499188750676,749,-2.8417861825070894,793,3698,3653
2020-03-16,1.0169961427193832,858,-3.395780886710892,873,4148,4084
2020-03-17,0.9433202997719126,1262,-3.649810880890326,1348,6138,6022
2020-03-18,0.6332650972364381,1092,-3.3410909896931096,1146,5862,5770
2020-03-19,-0.10671447196870923,905,-3.3816354026885094,939,4602,4558
2020-03-20,0.121333633701284,782,-3.3304852507139464,844,4439,4321
2020-03-21,0.4936202920830131,494,-2.9436408098940365,528,2602,2584
2020-03-22,0.7535052012663952,405,-3.500434176081669,416,2211,2167
2020-03-23,1.2927943262411348,670,-2.7303566328187547,712,3525,3446
2020-03-24,0.8912953367875646,746,-3.407203232877066,768,3860,3778
2020-03-25,-0.15277888844462215,934,-4.146534117322875,1065,5002,4965
2020-03-26,0.5966014138118542,698,-4.203734111830901,720,3678,3538
2020-03-27,0.7004519433564325,637,-3.1524660309981334,666,3319,3283
2020-03-28,0.4047102959566485,483,-3.1687152386369393,490,2399,2373
2020-03-29,0.3559729843815957,424,-2.947605525652957,442,2369,2327
2020-03-30,0.9662642045454544,523,-3.3329523387049287,537,2816,2788
2020-03-31,1.4145100796999532,749,-2.8733315853981507,788,4266,4177
2020-04-01,1.39574062301335,863,-2.062087368368496,905,4719,4580
2020-04-02,1.156747049769112,755,-2.2747368716423293,775,3898,3845
2020-04-03,1.112815639424382,729,-2.9812242806847995,747,3683,3657
2020-04-04,0.7250407830342578,424,-2.4342293861981505,438,2452,2393
2020-04-05,1.159362987369577,360,-2.651614691742336,366,1821,1815
2020-04-06,0.21946787800129783,566,-2.6773886029205785,586,3082,2789
2020-04-07,0.6604309500489715,540,-2.577857835884182,557,3063,3041
2020-04-08,1.1627400103788272,683,-1.6898512359761135,733,3854,3778
2020-04-09,1.2599171107164,637,-1.6283359064076663,666,3378,3328
2020-04-10,1.4931612194452073,595,-1.6597869987973632,634,3641,3577
2020-04-11,0.6700848896434636,512,-2.036063838640728,542,2945,2899
2020-04-12,1.1266666666666665,426,-2.682822262220811,447,2430,2408
2020-04-13,1.0423839332290037,716,-2.9242740722274374,740,3834,3789
2020-04-14,1.7057583852775307,641,-2.661715698886151,681,3369,3306
2020-04-15,1.3582341742027608,674,-2.579058073417029,704,4202,3900
2020-04-16,1.4146170063246661,746,-2.8323962709450803,784,4269,4184
2020-04-17,0.544206296048225,562,-3.1424472380621435,570,2986,2968
2020-04-18,1.7450636942675162,418,-2.2477539369090915,452,2512,2476
2020-04-19,0.8464989059080964,518,-2.7345050696860556,546,2742,2720
2020-04-20,1.2812158808933003,747,-2.1507913617883063,776,4030,3981
2020-04-21,1.4926430517711171,850,-2.1375647351078997,885,4771,4697
2020-04-22,1.718438223531888,872,-1.818447863376037,944,4751,4705
2020-04-23,1.5451274071192376,881,-1.3096254997584063,952,5141,5001
2020-04-24,1.002270642201835,796,-2.4575981590168294,860,4360,4289
2020-04-25,0.8236198738170346,449,-2.4787692017454535,479,2536,2516
2020-04-26,1.3830669710806696,481,-2.528942551099842,528,2628,2587
2020-04-27,0.7949689257176679,614,-2.4024194059360107,660,3379,3352
2020-04-28,0.9005299183042613,817,-2.8993460294125666,871,4529,4440
2020-04-29,0.7821891502640422,743,-2.6607634997819805,780,4166,4101
2020-04-30,1.004124830393487,734,-2.2630414650494974,775,3685,3642
2020-05-01,0.13218259629101267,627,-2.6519864206307533,664,3505,3437
2020-05-02,0.46754841757203597,360,-2.4406259809883815,382,2117,2093
2020-05-03,1.066196542311192,345,-1.7843177289789691,373,2198,2145
2020-05-04,0.6287621359223301,592,-2.4266232878322542,639,3296,3235
2020-05-05,0.8206497104004027,763,-2.0596849643580444,790,3971,3913
2020-05-06,0.5746363061353573,556,-2.5511583827873974,585,3162,2997
2020-05-07,0.7449212384573601,650,-2.6033510391625163,674,3682,3656
2020-05-08,0.9311708451796329,761,-2.9270985631302775,784,3869,3823
2020-05-09,0.7155990957045969,467,-2.4277260857645615,484,2654,2560
2020-05-10,0.2588001325820351,573,-2.601094816213815,625,3017,2974
2020-05-11,0.3913341493268053,741,-3.0914274805416815,782,4085,3995
2020-05-12,0.38551925889809874,772,-2.00267496590997,818,4102,4070
2020-05-13,0.45752508361204014,778,-2.3226653101340773,802,4186,4092
2020-05-14,1.7263186514410005,665,-1.6271166726767705,689,3678,3593
2020-05-15,0.5107078967544085,732,-2.4805349771840586,749,3913,3740
2020-05-16,0.32448529411764704,467,-2.5915266226720397,492,2720,2668
2020-05-17,0.8426380368098159,408,-2.548858364145599,431,2282,2250
2020-05-18,1.0162014088181581,692,-2.276523658735676,739,3833,3736
2020-05-19,0.8483800109829766,691,-2.6703846654600203,713,3642,3572
2020-05-20,1.0236961451247164,837,-2.0954181885601275,880,4410,4326
2020-05-21,1.0675086107921927,1162,-2.052184763333882,1259,5226,5108
2020-05-22,0.7822131979695428,975,-2.294474627851649,1045,4925,4844
2020-05-23,0.39667681380010145,750,-2.0212947530870435,803,3942,3855
2020-05-24,0.6951742627345845,748,-1.9273305916073225,799,4103,4030
2020-05-25,0.869618834080718,705,-2.2856149910731958,732,3568,3525
2020-05-26,0.9904371584699456,717,-2.136553327689734,748,3660,3583
2020-05-27,0.44448761534725584,817,-2.6498711653921667,860,4118,4102
2020-05-28,0.8816625916870416,661,-2.1531975561894394,699,3681,3553
2020-05-29,0.5425089789635714,776,-2.361795162114599,829,3898,3869
2020-05-30,1.2570599613152804,538,-2.051179505104571,555,3102,2842
2020-05-31,0.9033425088478176,500,-2.4440432076986727,525,2543,2531
2020-06-01,0.7195810175288585,844,-2.084310962022322,890,4678,4605
2020-06-02,1.033081407903261,909,-2.3075338880094334,924,4631,4597
2020-06-03,0.9682798833819244,939,-2.078412022527681,997,5145,5005
2020-06-04,1.2900710511932958,1097,-1.9123615948743913,1152,5489,5421
2020-06-05,0.21613033798826156,994,-2.4028341230732617,1021,4941,4861
2020-06-06,0.2027085257002155,604,-2.1096020828894817,631,3249,3179
2020-06-07,1.353914182771044,576,-2.1039455314676765,610,3053,3002
2020-06-08,0.3311735941320292,995,-2.0385783726690954,1030,4908,4872
2020-06-09,0.7397658679348821,1053,-2.097099358742825,1128,5467,5321
2020-06-10,1.3236393713813068,1194,-2.0828594303054038,1251,6045,5960
2020-06-11,0.9660459229795695,1148,-2.3103507654374535,1198,5531,5427
2020-06-12,0.920279469724113,1065,-2.2558168446397735,1129,5582,5553
2020-06-13,1.7046190761847637,664,-1.9393290026308747,689,3334,3279
2020-06-14,1.4159708737864078,910,-2.1458494112496544,943,4120,4023
2020-06-15,0.6448549534756435,1452,-2.322226753873872,1531,7308,7265
2020-06-16,0.4472158657513346,1347,-2.544529570283669,1446,6555,6432
2020-06-17,0.7534580302505484,1637,-2.6921898149015675,1808,8661,8543
2020-06-18,0.4996965482361868,1501,-2.563176949011587,1592,7909,7729
2020-06-19,0.7831333609157353,1503,-2.2959922598261886,1548,7251,7119
2020-06-20,0.7970626918018416,966,-2.479716079877054,1003,4562,4462
2020-06-21,0.9862966601178783,855,-2.3374869097610893,881,4072,4037
2020-06-22,0.5878121098626715,1380,-2.6984144027580617,1442,6408,6209
2020-06-23,0.18420698019134868,1397,-3.118949533129729,1506,7421,7218
2020-06-24,0.7107011572498299,1499,-2.4093128772040124,1594,7345,7305
2020-06-25,0.6358108108108108,1148,-2.0993908885493706,1204,5624,5570
2020-06-26,0.9453378111418412,955,-2.3935628355936807,981,5062,4984
2020-06-27,0.580729833546735,550,-2.226291654021038,572,3124,3063
2020-06-28,-0.48651444880485195,560,-2.938930722119547,567,2803,2797
2020-06-29,0.2857770141275298,1027,-2.7634077689620753,1088,5238,5165
2020-06-30,1.196739300830852,1228,-2.6567892893136715,1285,6379,6265
2020-07-01,1.2058445532435746,1986,-2.4169199757099484,2173,9804,9651
2020-07-02,1.1194802310084404,1676,-2.0260891197015933,1806,9004,8886
2020-07-03,0.18836232753449306,1688,-3.4572756398976794,1839,8335,8185
2020-07-04,0.5437427801309207,1003,-2.7611997924240463,1084,5194,5105
2020-07-05,0.7408695652173913,791,-2.197815250134824,826,4025,3991
2020-07-06,1.0574156305506215,1275,-2.382249005006398,1440,6756,6664
2020-07-07,1.3150600554357872,1306,-2.5745598913660723,1363,6494,6365
2020-07-08,1.2502723311546842,1129,-2.4148485021178585,1185,5508,5410
2020-07-09,0.7042542372881356,1166,-2.671884430737089,1219,5900,5840
2020-07-10,0.5333827554744524,1745,-1.6153900466816364,1864,8768,8617
2020-07-11,0.6122625442159052,1422,-1.5307709867590198,1531,7633,7464
2020-07-12,0.8687973397376685,1013,-1.8667003690847888,1037,5413,5321
2020-07-13,0.6533363907360697,1647,-2.2587588711996425,1718,8722,8605
2020-07-14,0.4681379459928426,1836,-2.376539785321192,1929,9221,9088
2020-07-15,0.7493527308593265,1573,-2.2608469286003,1680,8111,8000
2020-07-16,0.053070616999856164,1366,-2.9828385850486465,1450,6953,6889
2020-07-17,0.6892972972972973,1261,-2.153097706636394,1357,6475,6339
2020-07-18,0.15995002271694686,886,-2.582016924243271,947,4402,4371
2020-07-19,0.8201588413921982,767,-2.5991465140099304,830,4281,4239
2020-07-20,0.7479261277626397,1337,-1.9968819875354475,1391,6606,6462
2020-07-21,0.5102124392116714,1544,-2.1591653395863326,1630,7814,7758
2020-07-22,0.3185498839907192,1658,-2.283845414471468,1751,8620,8446
2020-07-23,1.2640980515399123,1549,-1.8153279994768021,1609,7955,7820
2020-07-24,0.8694003426613364,1632,-1.3493373449036727,1758,8755,8567
2020-07-25,0.351310861423221,988,-1.9642510807726308,1005,5073,4979
2020-07-26,0.8606945540647203,720,-2.3182862129373842,748,3801,3745
2020-07-27,0.948502387498191,1279,-2.1957807276811163,1379,6911,6720
2020-07-28,0.9740122148822137,1534,-1.9577031338323148,1611,8023,7824
2020-07-29,0.893783742094709,1138,-1.9426449150330105,1175,6483,6280
2020-07-30,0.934919559695174,1129,-1.7962077336316036,1231,5905,5870
2020-07-31,0.627509056040912,872,-2.0376383369059736,896,4693,4576
2020-08-01,1.2235961429381739,651,-1.9790840830281922,679,3526,3472
2020-08-02,0.01291666666666666,531,-2.068282243967484,545,3600,3549
2020-08-03,1.20670405982906,768,-2.2112620867193855,784,3744,3702
2020-08-04,0.7203908794788274,876,-1.9532312797024514,912,4605,4594
2020-08-05,0.631594011448701,907,-2.385232313543119,973,4542,4480
2020-08-06,1.5629661161246386,1120,-1.7824141392855306,1227,5873,5808
2020-08-07,1.0422869471413154,1202,-1.8436762794058967,1243,5562,5425
2020-08-08,1.4856446991404015,694,-1.5999646165023904,710,3490,3462
2020-08-09,1.7271331058020485,526,-2.2935697922669513,546,2930,2924
2020-08-10,1.2437464224384664,1339,-1.9186716237982253,1382,6988,6833
2020-08-11,0.46763851783017796,1624,-2.6157887890671985,1732,8609,8455
2020-08-12,0.7485253135160244,1624,-2.5844647293558585,1772,8612,8458
2020-08-13,0.460316444119261,2248,-2.380767607237545,2511,10934,10836
2020-08-14,0.6782489889605422,1915,-2.0578335322189916,2065,9149,9061
2020-08-15,0.7779048765803737,936,-2.2625323063462885,967,4983,4912
2020-08-16,0.9745966825721428,819,-2.176837019541044,865,4401,4365
2020-08-17,1.0741582491582493,1471,-1.9085292300023364,1532,7128,6985
2020-08-18,1.46507248791868,1256,-1.483130360378115,1321,6001,5926
2020-08-19,0.9692548039368851,1266,-1.8148132975132845,1363,6401,6331
2020-08-20,0.6135756446101277,1232,-2.295073480926396,1277,6438,6368
2020-08-21,0.8160022354694483,1058,-1.8984070247081009,1101,5368,5202
2020-08-22,1.2518248175182483,888,-1.5703396076583527,943,4521,4439
2020-08-23,1.6290145549988075,867,-2.099447550814063,906,4191,4139
2020-08-24,1.1294800786135435,1163,-2.54649830895424,1223,5597,5522
2020-08-25,0.6605585020023813,1979,-2.8334635937853436,2181,9239,9143
2020-08-26,0.9509638267491674,1771,-3.0532881820978437,1908,8404,8317
2020-08-27,0.6585152838427947,1893,-2.4790784754160766,2056,8931,8795
2020-08-28,0.37225295448830803,1568,-2.9108558854972313,1654,7954,7891
2020-08-29,-0.48126499454743726,889,-3.2681050649531658,906,4585,4539
2020-08-30,0.565036940460669,895,-2.990571577670775,952,4602,4565
2020-08-31,0.8221075057358244,1166,-2.681340537722754,1207,6102,5972
2020-09-01,0.14824774710341862,1343,-3.3598744277308445,1438,6991,6918
2020-09-02,0.6946356123215627,1382,-2.4975003416279105,1427,6655,6520
2020-09-03,1.1905164737310776,1338,-2.2732731788550087,1428,6738,6662
2020-09-04,0.949557013001956,1683,-2.5206641990921685,1779,8691,8435
2020-09-05,0.9183558558558562,854,-2.2800942694966078,869,4440,4358
2020-09-06,0.7402842679127725,971,-2.6720500661549433,997,5136,5070
2020-09-07,0.26201211779625194,1408,-3.227352349798931,1489,7097,7049
2020-09-08,1.3780719424460437,1396,-2.8379932261916974,1444,6950,6833
2020-09-09,1.1065872776605366,1197,-2.517058335659565,1233,6634,6341
2020-09-10,1.0755852417302798,1406,-2.4794451772662804,1475,7860,7779
2020-09-11,1.0503346303501944,1279,-2.558530264425043,1327,6425,6367
2020-09-12,0.3751506337003948,964,-2.7227453596169284,1027,4813,4700
2020-09-13,1.1843476798924013,1248,-2.1842341592377115,1306,5948,5886
2020-09-14,1.0217882689556508,1378,-1.8233111027853741,1471,6990,6868
2020-09-15,1.8057651245551594,1354,-1.823275230414995,1433,7025,6929
2020-09-16,1.2432285219113643,1600,-1.9018127423656126,1661,8078,7969
2020-09-17,1.2922905339467452,1410,-2.0977845328727063,1505,7173,7069
2020-09-18,0.9564930075303517,1264,-2.3208957404172397,1363,6507,6462
2020-09-19,0.5738769427294017,840,-2.4448207143647913,892,4697,4638
2020-09-20,0.9492294520547945,702,-2.4460636469042583,725,3504,3407
2020-09-21,1.1394818013571868,1189,-2.3481026135371557,1253,6484,6303
2020-09-22,1.531924415713576,1621,-2.188469477933567,1699,8044,7915
2020-09-23,1.6320938066856692,1697,-1.8743508276957321,1804,7718,7653
2020-09-24,1.4181226261530113,1158,-1.8664973397766982,1222,5529,5461
2020-09-25,0.8260009570904454,1203,-2.288922370748315,1285,6269,6134
2020-09-26,1.0195954106280194,650,-2.151017962453091,683,3312,3230
2020-09-27,0.5340039062499999,1031,-3.9476459249749847,1083,5120,5016
2020-09-28,0.23132476243711583,1833,-3.6652618871928806,1975,8945,8849
2020-09-29,-0.5423510329520232,2485,-3.9275797922188014,2706,11714,11540
2020-09-30,-0.420279214064116,1979,-3.967615667977988,2125,9670,9553
2020-10-01,0.27365571321882004,2213,-3.7322570084684625,2384,10712,10656
2020-10-02,0.1654553817847287,2155,-3.7214274056320504,2317,10870,10807
2020-10-03,0.2938410320432791,974,-3.48680674738431,1013,4806,4754
2020-10-04,-0.1138009049773756,1000,-3.150651468365085,1043,4862,4806
2020-10-05,0.40065239784823165,1781,-3.210236904779891,1883,8737,8669
2020-10-06,0.5879306829765546,2062,-3.7380085208952476,2173,9810,9732
2020-10-07,0.21759639048400325,1572,-3.636172667913504,1625,7314,7181
2020-10-08,0.391651840700698,1490,-2.7201728601993005,1574,7307,7186
2020-10-09,0.6999711482977494,751,-3.0987871374412435,777,3466,3438
2020-10-10,0.5358344702137336,887,-2.6257074166024785,954,4398,4338
2020-10-11,0.557534246575342,850,-2.877788464857179,902,4380,4283
2020-10-12,0.13644033748493356,1439,-3.123445115748748,1575,7467,7412
2020-10-13,0.6804364471669219,1613,-3.3866656890103446,1705,7836,7758
2020-10-14,0.3518030026659185,1443,-3.3747117460325486,1517,7127,7057
2020-10-15,0.2553854875283447,1311,-3.0376684402175846,1434,7056,6951
2020-10-16,0.9431818181818182,593,-2.5856742561706505,629,3124,3095
2020-10-17,1.030453879941435,1087,-2.3336900457890177,1256,6147,6104
2020-10-18,0.6856502242152461,942,-2.029382564790641,1036,4683,4626
2020-10-19,0.3867449346714636,1021,-2.261078161616409,1063,5281,5213
2020-10-20,0.5587283236994219,1011,-2.2408961309846447,1065,5190,5141
2020-10-21,0.1754911495817933,990,-2.6198991156967253,1054,5141,5054
2020-10-22,0.7619855847477329,864,-2.5839393449794312,935,4301,4234
2020-10-23,0.6365109269027881,525,-2.779984644678494,559,2654,2626
2020-10-24,-0.050140350877193034,526,-2.698703064044736,576,2850,2830
2020-10-25,-0.9662478252464718,943,-3.5734397389221098,1024,5173,5074
2020-10-26,-0.28357882455884487,1513,-3.2037928610970474,1603,6857,6739
2020-10-27,-0.11494697862312747,1184,-3.307729966205376,1311,5941,5833
2020-10-28,-0.40838226658837357,1434,-3.5678871825903538,1529,6812,6668
2020-10-29,0.08244191144234979,965,-2.718784821114112,1009,4562,4456
2020-10-30,-0.10567010309278353,537,-3.747662862401796,599,2716,2691
2020-10-31,1.0380634390651087,489,-3.206024030885087,532,2396,2326
2020-11-01,0.8173387096774193,566,-2.8961501442938316,607,2728,2701
2020-11-02,0.1687962506166749,804,-3.4159751315006255,888,4054,4005
2020-11-03,0.5130239520958082,568,-3.0088515555168893,589,2672,2638
2020-11-04,0.39298297999402776,626,-3.2330637350765508,658,3349,3311
2020-11-05,0.13852242744063328,471,-3.518367973996858,491,2274,2242
2020-11-06,0.720018115942029,205,-1.6230775177301764,212,1104,1101
2020-11-07,1.1495974235104671,115,-3.0460898061058814,120,621,621
2020-11-08,1.1915191740412983,260,-2.250731590187292,268,1356,1337
2020-11-09,1.0103372202962495,674,-2.361490270136919,711,3173,3134
2020-11-10,1.7485780765253376,812,-1.9742997916955551,877,3868,3796
2020-11-11,1.8326515880654473,898,-1.2480063985141727,974,4156,4083
2020-11-12,2.0439237738206817,667,-1.9456426181132913,690,3201,3181
2020-11-13,1.6158333333333332,140,-0.9358423020037523,140,600,600
2020-11-14,1.9476510067114088,124,-2.299096672323544,133,447,447
2020-11-15,1.4425605536332171,232,-2.078532808477667,265,1156,1147
2020-11-16,1.9153425446171557,725,-1.3591339201168273,779,3474,3392
2020-11-17,1.508837503959455,636,-0.7564227144119405,663,3157,3112
2020-11-18,1.3836068596717683,1113,-1.4288649648863023,1145,5423,5350
2020-11-19,1.405684170901562,1037,-1.4801344640544123,1084,5313,5218
2020-11-20,1.6166060837956766,1039,-2.0412717729612493,1065,5227,5107
2020-11-21,1.6530099978727932,1001,-1.4446361527192706,1048,4701,4616
2020-11-22,1.4088510848126226,792,-1.557329957525321,848,4056,3980
2020-11-23,0.7445619093384588,1268,-1.8215611669848357,1329,6243,6125
2020-11-24,0.6369438621010943,1578,-1.8443044401650457,1682,8586,8316
2020-11-25,1.0957890198332858,1369,-1.4125108014912284,1411,6958,6904
2020-11-26,1.043575710190253,1496,-2.05275813262003,1561,7674,7513
2020-11-27,1.0423646243207791,1015,-2.3299648104250044,1051,5337,5265
2020-11-28,1.3116111951588505,523,-1.8473887988792255,531,2644,2603
2020-11-29,0.7926968293551837,538,-1.6105134517586976,562,2807,2762
2020-11-30,1.1928110773899856,1086,-2.2505864766336474,1143,5272,5220
2020-12-01,1.2420012227430197,928,-1.4914671024571688,968,4907,4850
2020-12-02,1.342365210547029,979,-1.713046531439949,996,5082,5012
2020-12-03,0.9758578215731126,1019,-2.0576647902311156,1110,5683,5661
2020-12-04,0.6408607771388746,1066,-2.7062670551300005,1136,5739,5720
2020-12-05,1.1426959045469198,577,-2.6528670682008904,588,3101,3070
2020-12-06,0.843948339483395,502,-2.18801581583826,509,2710,2671
2020-12-07,1.0940138359452216,1095,-2.8379764808607972,1184,7083,7020
2020-12-08,0.47996589940323964,1083,-2.340816387908461,1120,5865,5816
2020-12-09,0.8426554158773892,1149,-2.466231795266788,1203,5807,5721
2020-12-10,0.9645225201426496,1481,-2.202277462438883,1586,7571,7511
2020-12-11,0.31472720335749704,1443,-2.3185798473066743,1516,7863,7773
2020-12-12,0.814159979290707,789,-1.7082984710657443,827,3863,3821
2020-12-13,1.0497444089456873,681,-1.907513924333597,693,3130,3093
2020-12-14,0.25701187434240197,1291,-2.593771708268485,1343,6653,6555
2020-12-15,0.2730934018851757,1302,-2.678013824990713,1347,7002,6963
2020-12-16,0.5741589926705506,949,-2.203255938349479,983,5321,5245
2020-12-17,0.2964181818181816,1065,-2.4164704175864467,1106,5500,5405
2020-12-18,1.2413627320954908,1131,-1.5993843242773615,1199,6032,5922
2020-12-19,0.645991686460808,633,-1.9106358549234808,660,3368,3353
2020-12-20,0.0873571691854036,508,-2.188690434320218,527,2713,2686
2020-12-21,0.7623080614203457,823,-1.9466836325147845,860,4168,4112
2020-12-22,0.4223242811501599,929,-1.9608654966917396,947,5008,4853
2020-12-23,0.5187071498530855,1202,-2.143748820451346,1277,6126,6020
2020-12-24,1.1713976425306711,775,-1.3694973607677399,823,4157,4116
2020-12-25,1.207680036463081,783,-1.3609836710470258,828,4388,4295
2020-12-26,1.2115008880994673,845,-1.7386732295980294,891,4504,4421
2020-12-27,1.561054381382094,820,-2.1798796130425457,852,4211,4160
2020-12-28,2.1414912593649666,1058,-1.626661957295798,1112,5606,5481
2020-12-29,2.104678998911861,1205,-1.2787659936561144,1259,6433,6270
2020-12-30,1.948676716917922,1085,-1.5190832223679394,1157,5970,5813
2020-12-31,1.4829184816428134,631,-1.571141538518319,651,3214,3157
2021-01-01,1.5517511520737322,433,-2.1040577129461506,437,2170,2100
2021-01-02,-0.8605034324942793,397,-2.590358866648287,437,2185,2125
2021-01-03,0.1332504970178927,372,-3.0966260382764257,407,2012,1986
2021-01-04,0.14213967310549783,654,-1.90653513917216,689,3365,3335
2021-01-05,0.7103227682465835,678,-1.798359868203214,715,3439,3424
2021-01-06,1.2701370585134424,792,-1.4611972146396555,818,3794,3694
2021-01-07,0.9548167848699763,718,-1.5637625475362216,747,3384,3329
2021-01-08,1.3008629191321504,882,-1.2800759004728317,898,4056,3981
2021-01-09,1.016277423920736,556,-1.172602052074336,570,2826,2789
2021-01-10,1.4951378254211343,463,-1.4022205280129638,517,2612,2569
2021-01-11,1.37421359223301,983,-1.2777600557583095,1039,5150,5093
2021-01-12,1.1234559568005398,1142,-1.8351813019562515,1217,5926,5839
2021-01-13,1.8538630904723779,1049,-0.0801697030237858,1081,4996,4968
2021-01-14,1.1388528577219292,975,-1.4821212147584786,1020,4934,4879
