date,usdtry_close
2020-04-13,6.722799777984619
2020-04-14,6.767330169677734
2020-04-15,6.816530227661133
2020-04-16,6.897029876708984
2020-04-17,6.922100067138672
2020-04-20,6.904399871826172
2020-04-21,6.9405999183654785
2020-04-22,6.974699974060059
2020-04-23,6.980400085449219
2020-04-24,6.955999851226807
2020-04-27,6.965799808502197
2020-04-28,6.985300064086914
2020-04-29,6.987100124359131
2020-04-30,6.951000213623047
2020-05-01,6.989299774169922
2020-05-04,7.0167999267578125
2020-05-05,7.0446600914001465
2020-05-06,7.083700180053711
2020-05-07,7.197080135345459
2020-05-08,7.0883002281188965
2020-05-11,7.093999862670898
2020-05-12,7.063399791717529
2020-05-13,6.9920501708984375
2020-05-14,6.969860076904297
2020-05-15,6.925300121307373
2020-05-18,6.883339881896973
2020-05-19,6.876999855041504
2020-05-20,6.779789924621582
2020-05-21,6.78410005569458
2020-05-22,6.789999961853027
2020-05-25,6.809100151062012
2020-05-26,6.814000129699707
2020-05-27,6.72553014755249
2020-05-28,6.7754998207092285
2020-05-29,6.811049938201904
2020-06-01,6.804100036621094
2020-06-02,6.804599761962891
2020-06-03,6.696300029754639
2020-06-04,6.724100112915039
2020-06-05,6.748899936676025
2020-06-08,6.76140022277832
2020-06-09,6.775400161743164
2020-06-10,6.787499904632568
2020-06-11,6.769899845123291
2020-06-12,6.835100173950195
2020-06-15,6.813399791717529
2020-06-16,6.822169780731201
2020-06-17,6.830959796905518
2020-06-18,6.8317999839782715
2020-06-19,6.853109836578369
2020-06-22,6.84689998626709
2020-06-23,6.842299938201904
2020-06-24,6.844600200653076
2020-06-25,6.850480079650879
2020-06-26,6.8527398109436035
2020-06-29,6.8505401611328125
2020-06-30,6.8495001792907715
2020-07-01,6.847300052642822
2020-07-02,6.845600128173828
2020-07-03,6.848100185394287
2020-07-06,6.858500003814697
2020-07-07,6.856200218200684
2020-07-08,6.853360176086426
2020-07-09,6.85791015625
2020-07-10,6.857729911804199
2020-07-13,6.8597002029418945
2020-07-14,6.855400085449219
2020-07-15,6.863490104675293
2020-07-16,6.85290002822876
2020-07-17,6.855629920959473
2020-07-20,6.851900100708008
2020-07-21,6.853650093078613
2020-07-22,6.826879978179932
2020-07-23,6.840199947357178
2020-07-24,6.83558988571167
2020-07-27,6.840700149536133
2020-07-28,6.8790998458862305
2020-07-29,6.938799858093262
2020-07-30,6.970699787139893
2020-07-31,6.969399929046631
2020-08-03,6.9692301750183105
2020-08-04,6.960400104522705
2020-08-05,6.92609977722168
2020-08-06,7.0495500564575195
2020-08-07,7.223239898681641
2020-08-10,7.29964017868042
2020-08-11,7.328100204467773
2020-08-12,7.224120140075684
2020-08-13,7.319019794464111
2020-08-14,7.332099914550781
2020-08-17,7.366000175476074
2020-08-18,7.373429775238037
2020-08-19,7.3649001121521
2020-08-20,7.277900218963623
2020-08-21,7.296199798583984
2020-08-24,7.284570217132568
2020-08-25,7.372900009155273
2020-08-26,7.393199920654297
2020-08-27,7.348750114440918
2020-08-28,7.35260009765625
2020-08-31,7.324900150299072
2020-09-01,7.35260009765625
2020-09-02,7.359399795532227
2020-09-03,7.363239765167236
2020-09-04,7.4220099449157715
2020-09-07,7.431399822235107
2020-09-08,7.449699878692627
2020-09-09,7.479100227355957
2020-09-10,7.4688801765441895
2020-09-11,7.442500114440918
2020-09-14,7.467289924621582
2020-09-15,7.483500003814697
2020-09-16,7.485400199890137
2020-09-17,7.492700099945068
2020-09-18,7.544600009918213
2020-09-21,7.557600021362305
2020-09-22,7.616640090942383
2020-09-23,7.667699813842773
2020-09-24,7.698599815368652
2020-09-25,7.615699768066406
2020-09-28,7.658180236816406
2020-09-29,7.780360221862793
2020-09-30,7.8113298416137695
2020-10-01,7.705870151519775
2020-10-02,7.751399993896484
2020-10-05,7.736629962921143
2020-10-06,7.760000228881836
2020-10-07,7.788269996643066
2020-10-08,7.872690200805664
2020-10-09,7.940299987792969
2020-10-12,7.845250129699707
2020-10-13,7.88539981842041
2020-10-14,7.9207000732421875
2020-10-15,7.906199932098389
2020-10-16,7.9309000968933105
2020-10-19,7.912300109863281
2020-10-20,7.872640132904053
2020-10-21,7.857999801635742
2020-10-22,7.808040142059326
2020-10-23,7.941199779510498
2020-10-26,7.97353982925415
2020-10-27,8.09022045135498
2020-10-28,8.192700386047363
2020-10-29,8.264920234680176
2020-10-30,8.297940254211426
2020-11-02,8.363490104675293
2020-11-03,8.433609962463379
2020-11-04,8.432000160217285
2020-11-05,8.440500259399414
2020-11-06,8.42039966583252
2020-11-09,8.437789916992188
2020-11-10,8.107600212097168
2020-11-11,8.149149894714355
2020-11-12,7.7829999923706055
2020-11-13,7.68179988861084
2020-11-16,7.619949817657471
2020-11-17,7.688379764556885
2020-11-18,7.674650192260742
2020-11-19,7.6910600662231445
2020-11-20,7.539599895477295
2020-11-23,7.617249965667725
2020-11-24,7.873899936676025
2020-11-25,7.993899822235107
2020-11-26,7.939499855041504
2020-11-27,7.8709001541137695
2020-11-30,7.817319869995117
2020-12-01,7.8225998878479
2020-12-02,7.817500114440918
2020-12-03,7.850490093231201
2020-12-04,7.781199932098389
2020-12-07,7.801380157470703
2020-12-08,7.796760082244873
2020-12-09,7.8096699714660645
2020-12-10,7.817659854888916
2020-12-11,7.886300086975098
2020-12-14,7.854340076446533
2020-12-15,7.847099781036377
2020-12-16,7.83050012588501
2020-12-17,7.794710159301758
2020-12-18,7.697700023651123
2020-12-21,7.658549785614014
2020-12-22,7.643249988555908
2020-12-23,7.65749979019165
2020-12-24,7.633299827575684
2020-12-25,7.574100017547607
2020-12-28,7.569499969482422
2020-12-29,7.4394001960754395
2020-12-30,7.388800144195557
2020-12-31,7.373730182647705
2021-01-01,7.433800220489502
2021-01-04,7.433420181274414
2021-01-05,7.421500205993652
2021-01-06,7.383790016174316
2021-01-07,7.29971981048584
2021-01-08,7.326600074768066
2021-01-11,7.357649803161621
2021-01-12,7.471950054168701
2021-01-13,7.446959972381592
2021-01-14,7.394269943237305
2021-01-15,7.366099834442139
2021-01-18,7.449079990386963
2021-01-19,7.475180149078369
2021-01-20,7.466300010681152
2021-01-21,7.410600185394287
2021-01-22,7.365699768066406
2021-01-25,7.41772985458374
2021-01-26,7.40749979019165
2021-01-27,7.347300052642822
2021-01-28,7.392240047454834
2021-01-29,7.345779895782471
2021-02-01,7.277699947357178
2021-02-02,7.185070037841797
2021-02-03,7.192599773406982
2021-02-04,7.156599998474121
2021-02-05,7.132900238037109
2021-02-08,7.0569000244140625
2021-02-09,7.074900150299072
2021-02-10,7.0639801025390625
2021-02-11,7.055480003356934
2021-02-12,7.023900032043457
2021-02-15,7.028900146484375
2021-02-16,6.956900119781494
2021-02-17,6.982399940490723
2021-02-18,6.963210105895996
2021-02-19,6.965590000152588
2021-02-22,6.981400012969971
2021-02-23,7.010000228881836
2021-02-24,7.100299835205078
2021-02-25,7.16379976272583
2021-02-26,7.3231000900268555
2021-03-01,7.413090229034424
2021-03-02,7.269370079040527
2021-03-03,7.34499979019165
2021-03-04,7.456699848175049
2021-03-05,7.508900165557861
2021-03-08,7.507740020751953
2021-03-09,7.755760192871094
2021-03-10,7.606659889221191
2021-03-11,7.489699840545654
2021-03-12,7.475100040435791
2021-03-15,7.556000232696533
2021-03-16,7.530720233917236
2021-03-17,7.4882001876831055
2021-03-18,7.49429988861084
2021-03-19,7.320219993591309
2021-03-22,8.095390319824219
2021-03-23,7.825399875640869
2021-03-24,7.939599990844727
2021-03-25,7.911399841308594
2021-03-26,7.947999954223633
2021-03-29,8.118200302124023
2021-03-30,8.243490219116211
2021-03-31,8.324700355529785
2021-04-01,8.241889953613281
2021-04-02,8.106969833374023
2021-04-05,8.184000015258789
2021-04-06,8.11340045928955
2021-04-07,8.14490032196045
2021-04-08,8.14387035369873
2021-04-09,8.12952995300293
2021-04-12,8.170999526977539
2021-04-13,8.154500007629395
2021-04-14,8.107099533081055
2021-04-15,8.080300331115723
2021-04-16,8.028800010681152
2021-04-19,8.076199531555176
2021-04-20,8.090399742126465
2021-04-21,8.10342025756836
2021-04-22,8.190099716186523
2021-04-23,8.301719665527344
2021-04-26,8.406160354614258
2021-04-27,8.290300369262695
2021-04-28,8.205940246582031
2021-04-29,8.184889793395996
2021-04-30,8.184880256652832
2021-05-03,8.274550437927246
2021-05-04,8.258999824523926
2021-05-05,8.319299697875977
2021-05-06,8.329000473022461
2021-05-07,8.276749610900879
2021-05-10,8.23799991607666
2021-05-11,8.271400451660156
2021-05-12,8.28950023651123
2021-05-13,8.432900428771973
2021-05-14,8.49940013885498
2021-05-17,8.445099830627441
2021-05-18,8.302020072937012
2021-05-19,8.35513973236084
2021-05-20,8.410599708557129
2021-05-21,8.36931037902832
2021-05-24,8.416299819946289
2021-05-25,8.377969741821289
2021-05-26,8.452300071716309
2021-05-27,8.451199531555176
2021-05-28,8.48235034942627
2021-05-31,8.573399543762207
2021-06-01,8.487799644470215
2021-06-02,8.601699829101562
2021-06-03,8.580490112304688
2021-06-04,8.70680046081543
2021-06-07,8.67300033569336
2021-06-08,8.597149848937988
2021-06-09,8.599699974060059
2021-06-10,8.582300186157227
2021-06-11,8.425200462341309
2021-06-14,8.378479957580566
2021-06-15,8.45576000213623
2021-06-16,8.555899620056152
2021-06-17,8.619999885559082
2021-06-18,8.71345043182373
2021-06-21,8.754280090332031
2021-06-22,8.779199600219727
2021-06-23,8.63895034790039
2021-06-24,8.634499549865723
2021-06-25,8.69729995727539
2021-06-28,8.747309684753418
2021-06-29,8.683099746704102
2021-06-30,8.72599983215332
2021-07-01,8.704700469970703
2021-07-02,8.664609909057617
2021-07-05,8.688400268554688
2021-07-06,8.65999984741211
2021-07-07,8.680299758911133
2021-07-08,8.678500175476074
2021-07-09,8.681900024414062
2021-07-12,8.65429973602295
2021-07-13,8.632100105285645
2021-07-14,8.619199752807617
2021-07-15,8.584050178527832
2021-07-16,8.560689926147461
2021-07-19,8.532099723815918
2021-07-20,8.580100059509277
2021-07-21,8.57040023803711
2021-07-22,8.554160118103027
2021-07-23,8.556500434875488
2021-07-26,8.54757022857666
2021-07-27,8.554499626159668
2021-07-28,8.556099891662598
2021-07-29,8.551259994506836
2021-07-30,8.45226001739502
2021-08-02,8.43667984008789
2021-08-03,8.349800109863281
2021-08-04,8.401200294494629
2021-08-05,8.475500106811523
2021-08-06,8.52560043334961
2021-08-09,8.627900123596191
2021-08-10,8.6489896774292
2021-08-11,8.598799705505371
2021-08-12,8.625439643859863
2021-08-13,8.561189651489258
2021-08-16,8.512200355529785
2021-08-17,8.454700469970703
2021-08-18,8.42667007446289
2021-08-19,8.453519821166992
2021-08-20,8.530799865722656
2021-08-23,8.490799903869629
2021-08-24,8.42650032043457
2021-08-25,8.411800384521484
2021-08-26,8.373379707336426
2021-08-27,8.376409530639648
2021-08-30,8.34862995147705
2021-08-31,8.367300033569336
2021-09-01,8.304499626159668
2021-09-02,8.283780097961426
2021-09-03,8.279580116271973
2021-09-06,8.312649726867676
2021-09-07,8.276780128479004
2021-09-08,8.344799995422363
2021-09-09,8.472200393676758
2021-09-10,8.440400123596191
2021-09-13,8.46660041809082
2021-09-14,8.422100067138672
2021-09-15,8.430669784545898
2021-09-16,8.425800323486328
2021-09-17,8.529009819030762
2021-09-20,8.635199546813965
2021-09-21,8.668299674987793
2021-09-22,8.620400428771973
2021-09-23,8.656299591064453
2021-09-24,8.756429672241211
2021-09-27,8.858619689941406
2021-09-28,8.814200401306152
2021-09-29,8.866900444030762
2021-09-30,8.916139602661133
2021-10-01,8.885000228881836
2021-10-04,8.85260009765625
2021-10-05,8.847100257873535
2021-10-06,8.861960411071777
2021-10-07,8.866040229797363
2021-10-08,8.87090015411377
2021-10-11,8.955010414123535
2021-10-12,8.99487018585205
2021-10-13,9.037989616394043
2021-10-14,9.146920204162598
2021-10-15,9.190099716186523
2021-10-18,9.236949920654297
2021-10-19,9.339099884033203
2021-10-20,9.305399894714355
2021-10-21,9.214960098266602
2021-10-22,9.531149864196777
2021-10-25,9.674400329589844
2021-10-26,9.586700439453125
2021-10-27,9.529069900512695
2021-10-28,9.50570011138916
2021-10-29,9.52511978149414
2021-11-01,9.582900047302246
2021-11-02,9.539910316467285
2021-11-03,9.600799560546875
2021-11-04,9.639599800109863
2021-11-05,9.694029808044434
2021-11-08,9.687740325927734
2021-11-09,9.683159828186035
2021-11-10,9.72719955444336
2021-11-11,9.843099594116211
2021-11-12,9.920900344848633
2021-11-15,10.029609680175781
2021-11-16,10.057499885559082
2021-11-17,10.34220027923584
2021-11-18,10.730779647827148
2021-11-19,11.03711986541748
2021-11-22,11.105500221252441
2021-11-23,11.406100273132324
2021-11-24,12.818900108337402
2021-11-25,11.913999557495117
2021-11-26,11.984299659729004
2021-11-29,12.329099655151367
2021-11-30,12.699000358581543
2021-12-01,13.50160026550293
2021-12-02,13.44320011138916
2021-12-03,13.717100143432617
2021-12-06,13.632049560546875
2021-12-07,13.783149719238281
2021-12-08,13.520500183105469
2021-12-09,13.682700157165527
2021-12-10,13.773300170898438
2021-12-13,13.854889869689941
2021-12-14,13.803290367126465
2021-12-15,14.377799987792969
2021-12-16,14.81410026550293
2021-12-17,15.660750389099121
2021-12-20,16.608980178833008
2021-12-21,13.475899696350098
2021-12-22,12.270709991455078
2021-12-23,12.032299995422363
2021-12-24,11.413299560546875
2021-12-27,10.807069778442383
2021-12-28,11.521050453186035
2021-12-29,11.803119659423828
2021-12-30,12.640299797058105
2021-12-31,13.290499687194824
2022-01-03,13.356599807739258
2022-01-04,13.061699867248535
2022-01-05,13.411499977111816
2022-01-06,13.687999725341797
2022-01-07,13.782099723815918
2022-01-10,13.749349594116211
2022-01-11,13.809000015258789
2022-01-12,13.760499954223633
2022-01-13,13.243399620056152
2022-01-14,13.5826997756958
2022-01-17,13.43317985534668
2022-01-18,13.450599670410156
2022-01-19,13.527700424194336
2022-01-20,13.423600196838379
2022-01-21,13.354999542236328
2022-01-24,13.434650421142578
2022-01-25,13.434760093688965
2022-01-26,13.476900100708008
2022-01-27,13.577099800109863
2022-01-28,13.617600440979004
2022-01-31,13.482049942016602
2022-02-01,13.29580020904541
2022-02-02,13.350179672241211
2022-02-03,13.46560001373291
2022-02-04,13.566200256347656
2022-02-07,13.556659698486328
2022-02-08,13.570369720458984
2022-02-09,13.577210426330566
2022-02-10,13.539199829101562
2022-02-11,13.496100425720215
2022-02-14,13.505419731140137
2022-02-15,13.590800285339355
2022-02-16,13.60319995880127
2022-02-17,13.59570026397705
2022-02-18,13.522600173950195
2022-02-21,13.60807991027832
2022-02-22,13.67549991607666
2022-02-23,13.762280464172363
2022-02-24,13.820500373840332
2022-02-25,14.053000450134277
2022-02-28,14.028840065002441
2022-03-01,13.791000366210938
2022-03-02,13.835200309753418
2022-03-03,13.982999801635742
2022-03-04,14.113499641418457
2022-03-07,14.239629745483398
2022-03-08,14.378999710083008
2022-03-09,14.491299629211426
2022-03-10,14.659099578857422
2022-03-11,14.838000297546387
2022-03-14,14.75
2022-03-15,14.774860382080078
2022-03-16,14.700799942016602
2022-03-17,14.557979583740234
2022-03-18,14.703310012817383
2022-03-21,14.806859970092773
2022-03-22,14.82174015045166
2022-03-23,14.818300247192383
2022-03-24,14.826700210571289
2022-03-25,14.836000442504883
2022-03-28,14.82759952545166
2022-03-29,14.821399688720703
2022-03-30,14.569250106811523
2022-03-31,14.651009559631348
2022-04-01,14.666199684143066
2022-04-04,14.674039840698242
2022-04-05,14.691499710083008
2022-04-06,14.717900276184082
2022-04-07,14.699589729309082
2022-04-08,14.753700256347656
2022-04-11,14.74020004272461
2022-04-12,14.664600372314453
2022-04-13,14.581500053405762
2022-04-14,14.59060001373291
2022-04-15,14.622699737548828
2022-04-18,14.621800422668457
2022-04-19,14.640899658203125
2022-04-20,14.652000427246094
2022-04-21,14.666799545288086
2022-04-22,14.70398998260498
2022-04-25,14.747099876403809
2022-04-26,14.771900177001953
2022-04-27,14.799699783325195
2022-04-28,14.809800148010254
2022-04-29,14.78888988494873
2022-05-02,14.854900360107422
2022-05-03,14.886699676513672
2022-05-04,14.80679988861084
2022-05-05,14.739700317382812
2022-05-06,14.865079879760742
2022-05-09,14.940130233764648
2022-05-10,15.098400115966797
2022-05-11,15.32544994354248
2022-05-12,15.285400390625
2022-05-13,15.406800270080566
2022-05-16,15.480199813842773
2022-05-17,15.600299835205078
2022-05-18,15.911999702453613
2022-05-19,15.956299781799316
2022-05-20,15.902649879455566
2022-05-23,15.929900169372559
2022-05-24,15.933099746704102
2022-05-25,16.09749984741211
2022-05-26,16.347999572753906
2022-05-27,16.360700607299805
2022-05-30,16.334299087524414
2022-05-31,16.383499145507812
2022-06-01,16.377729415893555
2022-06-02,16.443700790405273
2022-06-03,16.48349952697754
2022-06-06,16.508699417114258
2022-06-07,16.594329833984375
2022-06-08,16.837099075317383
2022-06-09,17.176990509033203
2022-06-10,17.239599227905273
2022-06-13,17.23390007019043
2022-06-14,17.269100189208984
2022-06-15,17.251279830932617
2022-06-16,17.236400604248047
2022-06-17,17.296600341796875
2022-06-20,17.33650016784668
2022-06-21,17.31220054626465
2022-06-22,17.34600067138672
2022-06-23,17.342599868774414
2022-06-24,17.34589958190918
2022-06-27,16.668899536132812
2022-06-28,16.563800811767578
2022-06-29,16.624500274658203
2022-06-30,16.62820053100586
2022-07-01,16.6919002532959
2022-07-04,16.733539581298828
2022-07-05,16.778430938720703
2022-07-06,17.001399993896484
2022-07-07,17.212499618530273
2022-07-08,17.258899688720703
2022-07-11,17.2716007232666
2022-07-12,17.34469985961914
2022-07-13,17.280500411987305
2022-07-14,17.41119956970215
2022-07-15,17.464099884033203
2022-07-18,17.339599609375
2022-07-19,17.461000442504883
2022-07-20,17.541200637817383
2022-07-21,17.594999313354492
2022-07-22,17.72047996520996
2022-07-25,17.757299423217773
2022-07-26,17.829200744628906
2022-07-27,17.871999740600586
2022-07-28,17.867399215698242
2022-07-29,17.945199966430664
2022-08-01,17.922500610351562
2022-08-02,17.89349937438965
2022-08-03,17.943099975585938
2022-08-04,17.930700302124023
2022-08-05,17.941699981689453
2022-08-08,17.9237003326416
2022-08-09,17.93779945373535
2022-08-10,17.923999786376953
2022-08-11,17.870100021362305
2022-08-12,17.949100494384766
2022-08-15,17.940000534057617
2022-08-16,17.951860427856445
2022-08-17,17.90625
2022-08-18,17.944000244140625
2022-08-19,18.07670021057129
2022-08-22,18.087799072265625
2022-08-23,18.090999603271484
2022-08-24,18.120899200439453
2022-08-25,18.148000717163086
2022-08-26,18.165800094604492
2022-08-29,18.167509078979492
2022-08-30,18.18000030517578
2022-08-31,18.15026092529297
2022-09-01,18.189199447631836
2022-09-02,18.20709991455078
2022-09-05,18.211029052734375
2022-09-06,18.214149475097656
2022-09-07,18.22620964050293
2022-09-08,18.221200942993164
2022-09-09,18.23870086669922
2022-09-12,18.221399307250977
2022-09-13,18.22249984741211
2022-09-14,18.246400833129883
2022-09-15,18.22907066345215
2022-09-16,18.27322006225586
2022-09-19,18.25429916381836
2022-09-20,18.29290008544922
2022-09-21,18.310720443725586
2022-09-22,18.315000534057617
2022-09-23,18.33799934387207
2022-09-26,18.4325008392334
2022-09-27,18.449499130249023
2022-09-28,18.442899703979492
2022-09-29,18.523300170898438
2022-09-30,18.497499465942383
2022-10-03,18.516199111938477
2022-10-04,18.523700714111328
2022-10-05,18.569700241088867
2022-10-06,18.54833984375
2022-10-07,18.575300216674805
2022-10-10,18.577999114990234
2022-10-11,18.583099365234375
2022-10-12,18.5841007232666
2022-10-13,18.509899139404297
2022-10-14,18.552900314331055
2022-10-17,18.58690071105957
2022-10-18,18.54891014099121
2022-10-19,18.57990074157715
2022-10-20,18.59309959411621
2022-10-21,18.5856990814209
2022-10-24,18.554330825805664
2022-10-25,18.59079933166504
2022-10-26,18.606800079345703
2022-10-27,18.59040069580078
2022-10-28,18.60890007019043
2022-10-31,18.572969436645508
2022-11-01,18.616670608520508
2022-11-02,18.604299545288086
2022-11-03,18.614999771118164
2022-11-04,18.60919952392578
2022-11-07,18.60007095336914
2022-11-08,18.444000244140625
2022-11-09,18.54050064086914
2022-11-10,18.585039138793945
2022-11-11,18.482650756835938
2022-11-14,18.491619110107422
2022-11-15,18.591100692749023
2022-11-16,18.60770034790039
2022-11-17,18.603679656982422
2022-11-18,18.599199295043945
2022-11-21,18.610429763793945
2022-11-22,18.60059928894043
2022-11-23,18.61210060119629
2022-11-24,18.608999252319336
2022-11-25,18.626800537109375
2022-11-28,18.59602928161621
2022-11-29,18.618499755859375
2022-11-30,18.63990020751953
2022-12-01,18.6299991607666
2022-12-02,18.632600784301758
2022-12-05,18.630699157714844
2022-12-06,18.62459945678711
2022-12-07,18.62660026550293
2022-12-08,18.62697982788086
2022-12-09,18.638530731201172
2022-12-12,18.635610580444336
2022-12-13,18.617900848388672
2022-12-14,18.629499435424805
2022-12-15,18.607770919799805
2022-12-16,18.64459991455078
2022-12-19,18.622900009155273
2022-12-20,18.645200729370117
2022-12-21,18.636680603027344
2022-12-22,18.654800415039062
2022-12-23,18.66963005065918
2022-12-26,18.623430252075195
2022-12-27,18.65679931640625
2022-12-28,18.656999588012695
2022-12-29,18.69367027282715
2022-12-30,18.70298957824707
2023-01-02,18.644729614257812
2023-01-03,18.74329948425293
2023-01-04,18.70686912536621
2023-01-05,18.735950469970703
2023-01-06,18.766599655151367
2023-01-09,18.768489837646484
2023-01-10,18.758499145507812
2023-01-11,18.754459381103516
2023-01-12,18.773399353027344
2023-01-13,18.77869987487793
2023-01-16,18.783069610595703
2023-01-17,18.779090881347656
2023-01-18,18.75263023376465
2023-01-19,18.763029098510742
2023-01-20,18.792699813842773
2023-01-23,18.793350219726562
2023-01-24,18.719240188598633
2023-01-25,18.795230865478516
2023-01-26,18.804000854492188
2023-01-27,18.81049919128418
2023-01-30,18.798599243164062
2023-01-31,18.808000564575195
2023-02-01,18.804000854492188
2023-02-02,18.807449340820312
2023-02-03,18.80525016784668
2023-02-06,18.825319290161133
2023-02-07,18.829099655151367
2023-02-08,18.831600189208984
2023-02-09,18.832359313964844
2023-02-10,18.829700469970703
2023-02-13,18.82975959777832
2023-02-14,18.837459564208984
2023-02-15,18.84394073486328
2023-02-16,18.85038948059082
2023-02-17,18.854820251464844
2023-02-20,18.85346031188965
2023-02-21,18.863500595092773
2023-02-22,18.862699508666992
2023-02-23,18.875200271606445
2023-02-24,18.86302947998047
2023-02-27,18.882020950317383
2023-02-28,18.884199142456055
2023-03-01,18.882400512695312
2023-03-02,18.883399963378906
2023-03-03,18.885700225830078
2023-03-06,18.88681983947754
2023-03-07,18.869890213012695
2023-03-08,18.918100357055664
2023-03-09,18.940799713134766
2023-03-10,18.951900482177734
2023-03-13,18.961389541625977
2023-03-14,18.97100067138672
2023-03-15,18.974899291992188
2023-03-16,18.98699951171875
2023-03-17,19.00200080871582
2023-03-20,19.00787925720215
2023-03-21,19.00881004333496
2023-03-22,19.033199310302734
2023-03-23,19.043899536132812
2023-03-24,19.057199478149414
2023-03-27,19.0802001953125
2023-03-28,19.092580795288086
2023-03-29,19.12070083618164
2023-03-30,19.14689064025879
2023-03-31,19.17569923400879
2023-04-03,19.193479537963867
2023-04-04,19.20479965209961
2023-04-05,19.216999053955078
2023-04-06,19.250099182128906
2023-04-07,19.250699996948242
2023-04-10,19.245399475097656
2023-04-11,19.265300750732422
2023-04-12,19.291040420532227
2023-04-13,19.308759689331055
2023-04-14,19.335100173950195
2023-04-17,19.378299713134766
2023-04-18,19.385299682617188
2023-04-19,19.399599075317383
2023-04-20,19.3981990814209
2023-04-21,19.404260635375977
2023-04-24,19.405170440673828
2023-04-25,19.402700424194336
2023-04-26,19.41783905029297
2023-04-27,19.423099517822266
2023-04-28,19.43549919128418
2023-05-01,19.449499130249023
2023-05-02,19.452049255371094
2023-05-03,19.473539352416992
2023-05-04,19.474889755249023
2023-05-05,19.487199783325195
2023-05-08,19.499000549316406
2023-05-09,19.50189971923828
2023-05-10,19.520000457763672
2023-05-11,19.53969955444336
2023-05-12,19.565799713134766
2023-05-15,19.628000259399414
2023-05-16,19.67970085144043
2023-05-17,19.731300354003906
2023-05-18,19.764400482177734
2023-05-19,19.806859970092773
2023-05-22,19.815900802612305
2023-05-23,19.84454917907715
2023-05-24,19.863929748535156
2023-05-25,19.907100677490234
2023-05-26,19.97439956665039
2023-05-29,19.989200592041016
2023-05-30,20.1270809173584
2023-05-31,20.611600875854492
2023-06-01,20.786399841308594
2023-06-02,20.890199661254883
2023-06-05,21.080299377441406
2023-06-06,21.269500732421875
2023-06-07,21.93440055847168
2023-06-08,23.295530319213867
2023-06-09,23.498699188232422
2023-06-12,23.645999908447266
2023-06-13,23.66010093688965
2023-06-14,23.638500213623047
2023-06-15,23.568500518798828
2023-06-16,23.650800704956055
2023-06-19,23.548500061035156
2023-06-20,23.601499557495117
2023-06-21,23.572099685668945
2023-06-22,23.554800033569336
2023-06-23,24.885099411010742
2023-06-26,25.317800521850586
2023-06-27,25.960159301757812
2023-06-28,25.989990234375
2023-06-29,26.055500030517578
2023-06-30,26.03860092163086
2023-07-03,25.422399520874023
2023-07-04,25.864200592041016
2023-07-05,25.978099822998047
2023-07-06,26.085599899291992
2023-07-07,26.12980079650879
2023-07-10,26.137800216674805
2023-07-11,26.037189483642578
2023-07-12,26.110000610351562
2023-07-13,26.199600219726562
2023-07-14,26.057199478149414
2023-07-17,26.25
2023-07-18,26.382200241088867
2023-07-19,26.947799682617188
2023-07-20,26.820499420166016
2023-07-21,26.850500106811523
2023-07-24,26.95199966430664
2023-07-25,26.96940040588379
