date,bist100_close
2022-01-03,1926.699951171875
2022-01-04,1963.5999755859375
2022-01-05,2005.300048828125
2022-01-06,2007.5999755859375
2022-01-07,2033.300048828125
2022-01-10,2045.199951171875
2022-01-11,2046.0
2022-01-12,2064.199951171875
2022-01-13,2070.699951171875
2022-01-14,2072.89990234375
2022-01-17,2085.800048828125
2022-01-18,1979.800048828125
2022-01-19,2042.0999755859375
2022-01-20,2014.199951171875
2022-01-21,2011.199951171875
2022-01-24,1910.300048828125
2022-01-25,1945.0999755859375
2022-01-26,1951.199951171875
2022-01-27,1997.699951171875
2022-01-28,1983.199951171875
2022-01-31,2003.199951171875
2022-02-01,2015.4000244140625
2022-02-02,2002.199951171875
2022-02-03,1957.9000244140625
2022-02-04,1943.800048828125
2022-02-07,1997.5999755859375
2022-02-08,2007.0999755859375
2022-02-09,2042.9000244140625
2022-02-10,2038.699951171875
2022-02-11,2051.10009765625
2022-02-14,2001.9000244140625
2022-02-15,2038.199951171875
2022-02-16,2041.4000244140625
2022-02-17,2010.0
2022-02-18,2032.4000244140625
2022-02-21,2038.0999755859375
2022-02-22,2017.5
2022-02-23,2016.0
2022-02-24,1851.4000244140625
2022-02-25,1952.4000244140625
2022-02-28,1946.199951171875
2022-03-01,1969.9000244140625
2022-03-02,1986.0999755859375
2022-03-03,2023.300048828125
2022-03-04,1990.800048828125
2022-03-07,1997.300048828125
2022-03-08,2011.4000244140625
2022-03-09,2042.699951171875
2022-03-10,2042.0
2022-03-11,2053.89990234375
2022-03-14,2088.5
2022-03-15,2079.39990234375
2022-03-16,2088.800048828125
2022-03-17,2133.60009765625
2022-03-18,2144.300048828125
2022-03-21,2175.0
2022-03-22,2188.800048828125
2022-03-23,2183.10009765625
2022-03-24,2176.199951171875
2022-03-25,2175.5
2022-03-28,2172.5
2022-03-29,2206.5
2022-03-30,2230.199951171875
2022-03-31,2233.300048828125
2022-04-01,2251.699951171875
2022-04-04,2311.39990234375
2022-04-05,2326.300048828125
2022-04-06,2316.39990234375
2022-04-07,2345.199951171875
2022-04-08,2393.39990234375
2022-04-11,2449.10009765625
2022-04-12,2463.800048828125
2022-04-13,2460.39990234375
2022-04-14,2475.39990234375
2022-04-15,2494.39990234375
2022-04-18,2510.300048828125
2022-04-19,2519.199951171875
2022-04-20,2525.89990234375
2022-04-21,2556.800048828125
2022-04-22,2472.5
2022-04-25,2482.60009765625
2022-04-26,2418.300048828125
2022-04-27,2451.39990234375
2022-04-28,2428.39990234375
2022-04-29,2430.60009765625
2022-05-05,2466.300048828125
2022-05-06,2458.699951171875
2022-05-09,2465.699951171875
2022-05-10,2490.199951171875
2022-05-11,2453.89990234375
2022-05-12,2391.0
2022-05-13,2419.199951171875
2022-05-16,2390.800048828125
2022-05-17,2394.800048828125
2022-05-18,2393.60009765625
2022-05-20,2372.39990234375
2022-05-23,2380.89990234375
2022-05-24,2375.0
2022-05-25,2418.10009765625
2022-05-26,2450.800048828125
2022-05-27,2438.800048828125
2022-05-30,2527.199951171875
2022-05-31,2547.10009765625
2022-06-01,2568.800048828125
2022-06-02,2601.60009765625
2022-06-03,2601.300048828125
2022-06-06,2648.10009765625
2022-06-07,2648.199951171875
2022-06-08,2540.39990234375
2022-06-09,2571.60009765625
2022-06-10,2543.10009765625
2022-06-13,2510.10009765625
2022-06-14,2508.89990234375
2022-06-15,2531.10009765625
2022-06-16,2485.39990234375
2022-06-17,2533.300048828125
2022-06-20,2539.199951171875
2022-06-21,2575.89990234375
2022-06-22,2574.300048828125
2022-06-23,2543.199951171875
2022-06-24,2554.10009765625
2022-06-27,2529.300048828125
2022-06-28,2490.199951171875
2022-06-29,2402.0
2022-06-30,2405.39990234375
2022-07-01,2443.800048828125
2022-07-04,2406.0
2022-07-05,2371.300048828125
2022-07-06,2408.199951171875
2022-07-07,2425.60009765625
2022-07-08,2434.0
2022-07-13,2408.10009765625
2022-07-14,2382.39990234375
2022-07-18,2451.300048828125
2022-07-19,2502.0
2022-07-20,2525.199951171875
2022-07-21,2511.39990234375
2022-07-22,2516.60009765625
2022-07-25,2548.5
2022-07-26,2537.10009765625
2022-07-27,2544.10009765625
2022-07-28,2543.300048828125
2022-07-29,2592.39990234375
2022-08-01,2656.300048828125
2022-08-02,2647.60009765625
2022-08-03,2684.5
2022-08-04,2723.699951171875
2022-08-05,2750.5
2022-08-08,2795.10009765625
2022-08-09,2785.199951171875
2022-08-10,2829.60009765625
2022-08-11,2868.39990234375
2022-08-12,2864.300048828125
2022-08-15,2857.199951171875
2022-08-16,2913.300048828125
2022-08-17,2980.0
2022-08-18,3020.0
2022-08-19,3020.199951171875
2022-08-22,3062.5
2022-08-23,3121.5
2022-08-24,3060.300048828125
2022-08-25,3136.800048828125
2022-08-26,3146.10009765625
2022-08-29,3165.0
2022-08-31,3171.199951171875
2022-09-01,3142.699951171875
2022-09-02,3222.699951171875
2022-09-05,3358.39990234375
2022-09-06,3391.39990234375
2022-09-07,3402.800048828125
2022-09-08,3437.39990234375
2022-09-09,3521.39990234375
2022-09-12,3649.199951171875
2022-09-13,3426.89990234375
2022-09-14,3447.0
2022-09-15,3363.10009765625
2022-09-16,3377.300048828125
2022-09-19,3199.5
2022-09-20,3277.5
2022-09-21,3245.800048828125
2022-09-22,3295.300048828125
2022-09-23,3281.60009765625
2022-09-26,3260.199951171875
2022-09-27,3265.60009765625
2022-09-28,3198.199951171875
2022-09-29,3146.89990234375
2022-09-30,3180.0
2022-10-03,3392.10009765625
2022-10-04,3458.0
2022-10-05,3484.39990234375
2022-10-06,3553.89990234375
2022-10-07,3567.60009765625
2022-10-10,3582.0
2022-10-11,3571.60009765625
2022-10-12,3517.800048828125
2022-10-13,3553.39990234375
2022-10-14,3627.0
2022-10-17,3847.60009765625
2022-10-18,3841.60009765625
2022-10-19,3880.300048828125
2022-10-20,3900.89990234375
2022-10-21,3934.60009765625
2022-10-24,3977.5
2022-10-25,3975.0
2022-10-26,3976.39990234375
2022-10-27,3934.5
2022-10-28,3879.0
2022-10-31,3979.0
2022-11-01,4054.699951171875
2022-11-02,4071.89990234375
2022-11-03,4105.5
2022-11-04,4217.0
2022-11-07,4331.7001953125
2022-11-08,4360.2998046875
2022-11-09,4361.0
2022-11-10,4467.10009765625
2022-11-11,4455.5
2022-11-14,4570.2001953125
2022-11-15,4657.0
2022-11-16,4668.5
2022-11-17,4507.2001953125
2022-11-18,4526.7001953125
2022-11-21,4570.2998046875
2022-11-22,4780.7001953125
2022-11-23,4854.2001953125
2022-11-24,4858.2001953125
2022-11-25,4874.2998046875
2022-11-28,4923.2001953125
2022-11-29,4962.5
2022-11-30,4977.60009765625
2022-12-01,5046.2001953125
2022-12-02,4963.0
2022-12-05,4957.7998046875
2022-12-06,5000.10009765625
2022-12-07,4827.0
2022-12-08,4855.89990234375
2022-12-09,5005.2998046875
2022-12-12,5193.2998046875
2022-12-13,5256.2001953125
2022-12-14,5066.5
2022-12-15,5188.7998046875
2022-12-16,5214.2998046875
2022-12-19,5391.89990234375
2022-12-20,5419.0
2022-12-21,5429.10009765625
2022-12-22,5447.2001953125
2022-12-23,5454.7998046875
2022-12-26,5504.10009765625
2022-12-27,5434.5
2022-12-28,5345.60009765625
2022-12-29,5476.89990234375
2022-12-30,5509.2001953125
2023-01-02,5661.10009765625
2023-01-03,5626.60009765625
2023-01-04,5523.5
2023-01-05,5116.39990234375
2023-01-06,5342.0
2023-01-09,5171.0
2023-01-10,4988.0
2023-01-11,4728.89990234375
2023-01-12,4970.7001953125
2023-01-13,4984.89990234375
2023-01-16,5207.7001953125
2023-01-17,5315.0
2023-01-18,5384.2001953125
2023-01-19,5422.39990234375
2023-01-20,5490.2998046875
2023-01-23,5404.39990234375
2023-01-24,5366.5
2023-01-25,5297.7998046875
2023-01-26,5231.0
2023-01-27,5191.7998046875
2023-01-30,5096.2998046875
2023-01-31,4976.60009765625
2023-02-01,4713.39990234375
2023-02-02,4752.2001953125
2023-02-03,4997.60009765625
2023-02-06,4930.2001953125
2023-02-07,4505.2998046875
2023-02-08,4505.2998046875
2023-02-15,4950.5
2023-02-16,5008.60009765625
2023-02-17,5026.7998046875
2023-02-20,5148.89990234375
2023-02-21,5149.39990234375
2023-02-22,5071.39990234375
2023-02-23,5086.2001953125
2023-02-24,5058.7998046875
2023-02-27,5197.39990234375
2023-02-28,5237.2998046875
2023-03-01,5322.7001953125
2023-03-02,5261.39990234375
2023-03-03,5212.39990234375
2023-03-06,5392.2998046875
2023-03-07,5381.89990234375
2023-03-08,5438.39990234375
2023-03-09,5446.2001953125
2023-03-10,5384.60009765625
2023-03-13,5323.2001953125
2023-03-14,5207.2998046875
2023-03-15,5121.60009765625
2023-03-16,5229.60009765625
2023-03-17,5136.39990234375
2023-03-20,4975.5
2023-03-21,4906.60009765625
2023-03-22,5001.10009765625
2023-03-23,5062.0
2023-03-24,5032.0
2023-03-27,4997.7998046875
2023-03-28,4811.5
2023-03-29,4943.2001953125
2023-03-30,4896.10009765625
2023-03-31,4812.89990234375
2023-04-03,4839.5
2023-04-04,4984.10009765625
2023-04-05,4919.89990234375
2023-04-06,4912.7998046875
2023-04-07,4924.60009765625
2023-04-10,5092.2998046875
2023-04-11,5124.2998046875
2023-04-12,5146.10009765625
2023-04-13,5135.60009765625
2023-04-14,5092.89990234375
2023-04-17,5059.39990234375
2023-04-18,5018.7001953125
2023-04-19,5061.2001953125
2023-04-20,5012.2998046875
2023-04-24,5022.7998046875
2023-04-25,4891.0
2023-04-26,4783.5
2023-04-27,4789.60009765625
2023-04-28,4617.89990234375
2023-05-02,4506.2001953125
2023-05-03,4486.0
2023-05-04,4484.39990234375
2023-05-05,4400.7998046875
2023-05-08,4561.89990234375
2023-05-09,4536.2001953125
2023-05-10,4494.5
2023-05-11,4848.0
2023-05-12,4795.60009765625
2023-05-15,4501.2001953125
2023-05-16,4589.7001953125
2023-05-17,4661.7001953125
2023-05-18,4501.7001953125
2023-05-22,4466.2001953125
2023-05-23,4471.0
2023-05-24,4424.89990234375
2023-05-25,4428.0
2023-05-26,4580.7001953125
2023-05-29,4768.60009765625
2023-05-30,4951.39990234375
2023-05-31,4886.89990234375
2023-06-01,4959.7998046875
2023-06-02,5115.0
2023-06-05,5372.7001953125
2023-06-06,5388.7998046875
2023-06-07,5561.2001953125
2023-06-08,5554.0
2023-06-09,5626.5
2023-06-12,5589.0
2023-06-13,5429.10009765625
2023-06-14,5360.7998046875
2023-06-15,5495.5
2023-06-16,5475.5
2023-06-19,5269.2998046875
2023-06-20,5251.60009765625
2023-06-21,5186.7998046875
2023-06-22,5428.2998046875
2023-06-23,5582.7998046875
2023-06-26,5732.89990234375
2023-06-27,5759.10009765625
2023-07-03,6015.2998046875
2023-07-04,6003.89990234375
2023-07-05,6106.7998046875
2023-07-06,6141.10009765625
2023-07-07,6187.10009765625
2023-07-10,6270.39990234375
2023-07-11,6362.89990234375
2023-07-12,6342.10009765625
2023-07-13,6368.39990234375
2023-07-14,6437.7001953125
2023-07-17,6600.5
2023-07-18,6365.0
2023-07-19,6571.2998046875
2023-07-20,6682.10009765625
2023-07-21,6687.7998046875
2023-07-24,6695.10009765625
2023-07-25,6605.0
2023-07-26,6743.89990234375
2023-07-27,6856.10009765625
2023-07-28,7067.2998046875
2023-07-31,7217.0
2023-08-01,7168.5
2023-08-02,7258.5
2023-08-03,7221.5
2023-08-04,7400.60009765625
2023-08-07,7470.10009765625
2023-08-08,7412.2001953125
2023-08-09,7600.7001953125
2023-08-10,7441.5
2023-08-11,7714.39990234375
2023-08-14,7737.39990234375
2023-08-15,7690.7998046875
2023-08-16,7662.2998046875
2023-08-17,7764.5
2023-08-18,7513.2998046875
2023-08-21,7796.7001953125
2023-08-22,7771.2998046875
2023-08-23,7602.2001953125
2023-08-24,7491.89990234375
2023-08-25,7716.7001953125
2023-08-28,7941.7001953125
2023-08-29,7907.10009765625
2023-08-31,7917.89990234375
2023-09-01,8056.10009765625
2023-09-04,8141.2998046875
2023-09-05,8236.099609375
2023-09-06,8181.7001953125
2023-09-07,8337.7001953125
2023-09-08,8325.2998046875
2023-09-11,8146.5
2023-09-12,8159.89990234375
2023-09-13,8013.89990234375
2023-09-14,8118.7998046875
2023-09-15,7962.0
2023-09-18,7680.39990234375
2023-09-19,7784.0
2023-09-20,7719.7998046875
2023-09-21,8000.5
2023-09-22,8039.2001953125
2023-09-25,8304.7998046875
2023-09-26,8242.2998046875
2023-09-27,8213.7998046875
2023-09-28,8218.7001953125
2023-09-29,8334.900390625
2023-10-02,8487.0
2023-10-03,8513.5
2023-10-04,8333.099609375
2023-10-05,8488.0
2023-10-06,8464.900390625
2023-10-09,8193.400390625
2023-10-10,8442.7998046875
2023-10-11,8330.599609375
2023-10-12,8259.2998046875
2023-10-13,8113.2998046875
2023-10-16,7934.60009765625
2023-10-17,8115.0
2023-10-18,7842.7001953125
2023-10-19,7769.0
2023-10-20,7510.7001953125
2023-10-23,7750.39990234375
2023-10-24,7990.39990234375
2023-10-25,7425.0
2023-10-26,7662.10009765625
