role,timing,tau,term,estimate_raw,std_error_raw,statistic,p_value,conf_low_raw,conf_high_raw,estimate,std_error,conf_low,conf_high,return_unit,inference
Actor1,reaction,0.6500000000000001,(Intercept),0.0062315084706991925,6.74905623461751e-4,9.233155353983136,0,0.00490869344871416,0.007554323492684225,0.6231508470699193,0.0674905623461751,0.490869344871416,0.7554323492684225,percent,bootstrap_xy_R500
Actor1,reaction,0.6500000000000001,goldstein_a1,7.512019126630525e-4,8.379185771273137e-4,0.8965094379915085,0.370117399278453,-8.911184985064824e-4,0.0023935223238325874,0.07512019126630524,0.08379185771273137,-0.08911184985064824,0.23935223238325873,percent,bootstrap_xy_R500
Actor1,reaction,0.6500000000000001,event_count_c,1.3022438937559505e-6,7.574012147906473e-7,1.7193580737996343,0.08574516995457482,-1.8226248723371832e-7,2.7867502747456194e-6,1.3022438937559505e-4,7.574012147906474e-5,-1.8226248723371832e-5,2.7867502747456194e-4,percent,bootstrap_xy_R500
Actor1,reaction,0.6500000000000001,return_vix,-0.030410203731219304,0.0049741557131950465,-6.113641286007497,1.2248349001708903e-9,-0.04015954892908159,-0.020660858533357015,-3.0410203731219303,0.49741557131950465,-4.01595489290816,-2.0660858533357014,percent,bootstrap_xy_R500
Actor1,reaction,0.6500000000000001,return_usdtry,0.06345652440412447,0.06914343232401654,0.9177520159363457,0.35888886589047675,-0.07206460295094794,0.19897765175919688,6.345652440412447,6.914343232401654,-7.206460295094794,19.897765175919687,percent,bootstrap_xy_R500
Actor1,reaction,0.6500000000000001,return_bist_lag1,0.014877600728957949,0.03203496726426525,0.46441754118955486,0.6424126501717298,-0.04791093510900194,0.07766613656691784,1.487760072895795,3.2034967264265255,-4.791093510900194,7.766613656691784,percent,bootstrap_xy_R500
Actor1,reaction,0.6500000000000001,goldstein_a1:event_count_c,-2.0950106425058967e-8,8.809431541115614e-7,-0.023781450967954143,0.9810299407113892,-1.7475986884837192e-6,1.7056984756336015e-6,-2.0950106425058965e-6,8.809431541115614e-5,-1.7475986884837194e-4,1.7056984756336015e-4,percent,bootstrap_xy_R500
Actor1,reaction,0.7000000000000001,(Intercept),0.007658714434835653,7.1536756108611e-4,10.705985078786316,0,0.006256594015106877,0.009060834854564428,0.7658714434835653,0.071536756108611,0.6256594015106878,0.9060834854564428,percent,bootstrap_xy_R500
Actor1,reaction,0.7000000000000001,goldstein_a1,0.0016862341261329793,8.092284462967951e-4,2.0837553769266917,0.03734288930359542,1.001463713912608e-4,0.0032723218808746977,0.16862341261329794,0.08092284462967951,0.01001463713912608,0.3272321880874698,percent,bootstrap_xy_R500
Actor1,reaction,0.7000000000000001,event_count_c,1.4626740256738796e-6,7.280199133503357e-7,2.0091126614142705,0.04469510863135784,3.5754995507221805e-8,2.889593055840537e-6,1.4626740256738795e-4,7.280199133503356e-5,3.5754995507221805e-6,2.889593055840537e-4,percent,bootstrap_xy_R500
Actor1,reaction,0.7000000000000001,return_vix,-0.03358144994960838,0.005571117973059342,-6.027775773552207,2.0653989629693115e-9,-0.04450084117680469,-0.022662058722412066,-3.3581449949608375,0.5571117973059342,-4.450084117680468,-2.2662058722412066,percent,bootstrap_xy_R500
Actor1,reaction,0.7000000000000001,return_usdtry,0.04769948843103902,0.07482434670670036,0.6374861997527822,0.5239006190069251,-0.09895623111409368,0.19435520797617173,4.7699488431039025,7.482434670670036,-9.895623111409368,19.435520797617173,percent,bootstrap_xy_R500
Actor1,reaction,0.7000000000000001,return_bist_lag1,-0.022523398392555294,0.035380750180211466,-0.6366003625653105,0.5244774613434073,-0.09186966874576977,0.04682287196065918,-2.252339839255529,3.5380750180211464,-9.186966874576976,4.682287196065918,percent,bootstrap_xy_R500
Actor1,reaction,0.7000000000000001,goldstein_a1:event_count_c,9.029471765763058e-8,8.441111629022749e-7,0.10697017362875967,0.9148262307950541,-1.564163161630828e-6,1.7447525969460894e-6,9.029471765763058e-6,8.441111629022749e-5,-1.5641631616308282e-4,1.7447525969460894e-4,percent,bootstrap_xy_R500
Actor1,reaction,0.7500000000000001,(Intercept),0.009955528081801904,8.038394943838985e-4,12.384970073450177,0,0.008380002672809462,0.011531053490794346,0.9955528081801903,0.08038394943838985,0.8380002672809462,1.1531053490794345,percent,bootstrap_xy_R500
Actor1,reaction,0.7500000000000001,goldstein_a1,0.00145014348322014,9.02770828576114e-4,1.606325146224944,0.108402433950193,-3.192873407890434e-4,0.0032195743072293234,0.145014348322014,0.0902770828576114,-0.03192873407890434,0.3219574307229323,percent,bootstrap_xy_R500
